feature_name,importance_mean,importance_std,feature_group
ac_egemaps_spectralfluxuv_sma3nz_amean,-0.00033112582781458233,0.0006622516556291647,ac
ac_egemaps_slopeuv0_500_sma3nz_amean,-0.00033112582781458233,0.0006622516556291647,ac
ac_egemaps_f0semitonefrom27_5hz_sma3nz_percentile20_0,-0.00033112582781458233,0.0006622516556291647,ac
pause_short_count,-0.0007160242259579563,0.002081460121700494,pause
len_syllables_per_second,-0.0010471500537725831,0.003155492960764504,len
pause_filled_count,-0.001100922624101397,0.003547271735534852,pause
disc_repeated_trigram_ratio,-0.0012395992528442478,0.0026552129504405636,disc
disc_immediate_repetition_count,-0.002063168619460054,0.0051532668068617485,disc
ac_egemaps_mfcc3_sma3_stddevnorm,-0.002179204165959159,0.002241227711331718,ac
lex_brunet,-0.002555612158261167,0.006019815496381665,lex
lex_std_token_length,-0.0038574743872757276,0.008650078732858696,lex
