run_name,subset_name,top_k,num_selected_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc,accuracy
language_es_reading_clean_phase2,task_specific_semantic,50,9,svm,rbf_c1,0.7271317829457364,0.6869095816464237,0.7333333333333333,0.7209302325581395,0.4782608695652174,0.7612403100775194,0.5023010817371844,0.7241379310344828
language_es_reading_clean_phase2,task_specific_semantic,100,9,svm,rbf_c1,0.7271317829457364,0.6869095816464237,0.7333333333333333,0.7209302325581395,0.4782608695652174,0.7612403100775194,0.5023010817371844,0.7241379310344828
language_es_reading_clean_phase2,phase1_universal,100,69,rf,n200,0.4883720930232558,0.42,0.0,0.9767441860465116,0.0,0.6465116279069767,0.4355297311454947,0.7241379310344828
language_es_reading_clean_phase2,task_specific_semantic,50,9,dt,depth20,0.6286821705426356,0.6258064516129033,0.4666666666666667,0.7906976744186046,0.4375,0.6286821705426356,0.3420977011494253,0.7068965517241379
language_es_reading_clean_phase2,task_specific_semantic,100,9,dt,depth20,0.6286821705426356,0.6258064516129033,0.4666666666666667,0.7906976744186046,0.4375,0.6286821705426356,0.3420977011494253,0.7068965517241379
language_es_reading_clean_phase2,all_phase2,100,100,svm,rbf_c1,0.6503875968992248,0.6400146038700256,0.5333333333333333,0.7674418604651163,0.4444444444444444,0.6170542635658914,0.379001700849651,0.7068965517241379
language_es_reading_clean_phase2,phase1_universal,100,69,dt,depth20,0.6069767441860465,0.6091954022988506,0.4,0.813953488372093,0.4285714285714285,0.6069767441860465,0.3266009852216749,0.7068965517241379
language_es_reading_clean_phase2,all_phase2,50,50,rf,n200,0.4984496124031007,0.4650027129679869,0.0666666666666666,0.9302325581395348,0.25,0.6984496124031008,0.4276214452266345,0.7068965517241378
language_es_reading_clean_phase2,rich_universal,100,100,rf,n200,0.4984496124031007,0.4650027129679869,0.0666666666666666,0.9302325581395348,0.25,0.6449612403100775,0.399305182033605,0.7068965517241378
language_es_reading_clean_phase2,all_phase2,50,50,svm,rbf_c1,0.6387596899224806,0.6255380200860832,0.5333333333333333,0.7441860465116279,0.4210526315789473,0.6496124031007752,0.3891874659393841,0.6896551724137931
language_es_reading_clean_phase2,rich_universal,100,100,svm,rbf_c1,0.6387596899224806,0.6255380200860832,0.5333333333333333,0.7441860465116279,0.4210526315789473,0.6248062015503876,0.4123495674725472,0.6896551724137931
language_es_reading_clean_phase2,semantic_plus_pause,50,11,dt,depth20,0.5736434108527132,0.5762987012987013,0.3333333333333333,0.813953488372093,0.3846153846153846,0.565891472868217,0.3006189213085765,0.6896551724137931
language_es_reading_clean_phase2,semantic_plus_pause,100,11,dt,depth20,0.5736434108527132,0.5762987012987013,0.3333333333333333,0.813953488372093,0.3846153846153846,0.565891472868217,0.3006189213085765,0.6896551724137931
language_es_reading_clean_phase2,phase1_universal,100,69,svm,rbf_c1,0.6054263565891473,0.597663380795911,0.4666666666666667,0.7441860465116279,0.3888888888888889,0.6434108527131783,0.422311349239262,0.6724137931034483
language_es_reading_clean_phase2,phase1_universal,50,50,svm,rbf_c1,0.6054263565891473,0.597663380795911,0.4666666666666667,0.7441860465116279,0.3888888888888889,0.6372093023255814,0.430583554881339,0.6724137931034483
language_es_reading_clean_phase2,all_phase2,50,50,lr,c1,0.562015503875969,0.5632183908045978,0.3333333333333333,0.7906976744186046,0.3571428571428571,0.551937984496124,0.5012120163979895,0.6724137931034483
language_es_reading_clean_phase2,phase1_universal,50,50,svm,linear_c1,0.6054263565891473,0.597663380795911,0.4666666666666667,0.7441860465116279,0.3888888888888889,0.5410852713178295,0.3924002946113232,0.6724137931034483
language_es_reading_clean_phase2,phase1_universal,50,50,lr,c1,0.5937984496124031,0.5839311334289814,0.4666666666666667,0.7209302325581395,0.3684210526315789,0.5689922480620154,0.381828202661536,0.6551724137931034
language_es_reading_clean_phase2,rich_universal,50,50,svm,rbf_c1,0.603875968992248,0.5833048238111529,0.5333333333333333,0.6744186046511628,0.3636363636363636,0.586046511627907,0.3327039723380294,0.6379310344827587
language_es_reading_clean_phase2,rich_universal,100,100,dt,depth20,0.5604651162790697,0.5553121577217963,0.4,0.7209302325581395,0.3333333333333333,0.5534883720930233,0.2885057471264368,0.6379310344827587
language_es_reading_clean_phase2,all_phase2,50,50,svm,linear_c1,0.5604651162790697,0.5553121577217963,0.4,0.7209302325581395,0.3333333333333333,0.5364341085271318,0.4118042937236408,0.6379310344827587
language_es_reading_clean_phase2,phase1_universal,100,69,lr,c1,0.5604651162790697,0.5553121577217963,0.4,0.7209302325581395,0.3333333333333333,0.5162790697674419,0.3267924498179371,0.6379310344827587
language_es_reading_clean_phase2,rich_universal,50,50,lr,c1,0.5387596899224806,0.5377609108159392,0.3333333333333333,0.7441860465116279,0.3125,0.5116279069767442,0.3810188033507085,0.6379310344827587
language_es_reading_clean_phase2,rich_universal,100,100,svm,linear_c1,0.5604651162790697,0.5553121577217963,0.4,0.7209302325581395,0.3333333333333333,0.5085271317829457,0.3350791277028693,0.6379310344827587
language_es_reading_clean_phase2,all_phase2,100,100,lr,c1,0.5604651162790697,0.5553121577217963,0.4,0.7209302325581395,0.3333333333333333,0.4961240310077519,0.3572879996223167,0.6379310344827587
language_es_reading_clean_phase2,rich_universal,50,50,dt,depth20,0.4953488372093023,0.4931335830212234,0.2,0.7906976744186046,0.25,0.4860465116279069,0.2568965517241379,0.6379310344827587
language_es_reading_clean_phase2,rich_universal,50,50,svm,linear_c1,0.5387596899224806,0.5377609108159392,0.3333333333333333,0.7441860465116279,0.3125,0.4558139534883721,0.3477294598679589,0.6379310344827587
language_es_reading_clean_phase2,all_phase2,100,100,svm,linear_c1,0.5271317829457364,0.5252976190476191,0.3333333333333333,0.7209302325581395,0.2941176470588235,0.5069767441860464,0.374177394691796,0.6206896551724138
language_es_reading_clean_phase2,rich_universal,100,100,lr,c1,0.5372093023255814,0.5294532627865961,0.4,0.6744186046511628,0.3,0.4976744186046511,0.3473367634908863,0.603448275862069
language_es_reading_clean_phase2,phase1_universal,50,50,dt,depth20,0.4720930232558139,0.4712643678160919,0.2,0.7441860465116279,0.2142857142857142,0.4720930232558139,0.2497536945812808,0.603448275862069
language_es_reading_clean_phase2,phase1_universal,100,69,svm,linear_c1,0.5038759689922481,0.5007173601147776,0.3333333333333333,0.6744186046511628,0.2631578947368421,0.5100775193798449,0.3242284004714688,0.5862068965517241
language_es_reading_clean_phase2,all_phase2,50,50,dt,depth20,0.4821705426356589,0.4821428571428571,0.2666666666666666,0.6976744186046512,0.2352941176470588,0.4821705426356589,0.2524002704530088,0.5862068965517241
language_es_reading_clean_phase2,all_phase2,100,100,dt,depth20,0.4922480620155038,0.4885361552028218,0.3333333333333333,0.6511627906976745,0.25,0.4922480620155038,0.2557471264367816,0.5689655172413793
