run_name,subset_name,top_k,num_selected_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc
language_en_cookie_theft_phase2,phase1_universal,100,100,lr,c1,0.7286766606358233,0.7307369399183261,0.5943396226415094,0.863013698630137,0.6116504854368932,0.8247609201344017,0.7371884849605186
language_en_cookie_theft_phase2,rich_universal,50,50,svm,linear_c1,0.7264474024295684,0.7558581769108086,0.49056603773584906,0.9623287671232876,0.8253968253968254,0.8020483329025588,0.7195975274232129
language_en_cookie_theft_phase2,rich_universal,50,50,svm,rbf_c1,0.724735073662445,0.7531666979890999,0.49056603773584906,0.958904109589041,0.8125,0.7981713621090721,0.7171664277495322
language_en_cookie_theft_phase2,phase1_universal,50,50,svm,rbf_c1,0.7204704057896096,0.7415584415584415,0.5094339622641509,0.9315068493150684,0.7297297297297297,0.7920328250193849,0.7032177502218078
language_en_cookie_theft_phase2,phase1_universal,100,100,svm,rbf_c1,0.716593434996123,0.7430456140350876,0.4811320754716981,0.952054794520548,0.7846153846153846,0.7989790643577152,0.7056438372853782
language_en_cookie_theft_phase2,rich_universal,100,100,svm,rbf_c1,0.7144611010597053,0.7373900293255132,0.49056603773584906,0.9383561643835616,0.7428571428571429,0.7988498319979325,0.716529109256709
language_en_cookie_theft_phase2,semantic_plus_pause,50,41,svm,linear_c1,0.7141703282501939,0.695773381294964,0.6509433962264151,0.7773972602739726,0.5149253731343284,0.7666548203670199,0.5781118898577529
language_en_cookie_theft_phase2,semantic_plus_pause,100,41,svm,linear_c1,0.7141703282501939,0.695773381294964,0.6509433962264151,0.7773972602739726,0.5149253731343284,0.7666548203670199,0.5781118898577529
language_en_cookie_theft_phase2,rich_universal,50,50,lr,c1,0.7136533988110623,0.7219430485762144,0.5471698113207547,0.8801369863013698,0.6236559139784946,0.8088330317911605,0.7244825339540649
language_en_cookie_theft_phase2,semantic_plus_pause,50,41,lr,c1,0.7124903075730162,0.6833043981481481,0.6886792452830188,0.7363013698630136,0.4866666666666667,0.7769772551046782,0.5962890882827396
language_en_cookie_theft_phase2,semantic_plus_pause,100,41,lr,c1,0.7124903075730162,0.6833043981481481,0.6886792452830188,0.7363013698630136,0.4866666666666667,0.7769772551046782,0.5962890882827396
language_en_cookie_theft_phase2,phase1_universal,100,100,svm,linear_c1,0.7119087619539932,0.728880435263414,0.5094339622641509,0.9143835616438356,0.6835443037974683,0.8077991729128975,0.7206761905125804
language_en_cookie_theft_phase2,semantic_plus_pause,50,41,svm,rbf_c1,0.711133367795296,0.704098482536254,0.6037735849056604,0.8184931506849316,0.5470085470085471,0.7657825019384854,0.6221911144876697
language_en_cookie_theft_phase2,semantic_plus_pause,100,41,svm,rbf_c1,0.711133367795296,0.704098482536254,0.6037735849056604,0.8184931506849316,0.5470085470085471,0.7657825019384854,0.6221911144876697
language_en_cookie_theft_phase2,all_phase2,50,50,dt,depth20,0.7029917291289739,0.6955856643356644,0.5943396226415094,0.8116438356164384,0.5338983050847458,0.7116179891444818,0.4385806795973236
language_en_cookie_theft_phase2,task_specific_semantic,50,20,lr,c1,0.7009240113724476,0.6709159278991681,0.6792452830188679,0.7226027397260274,0.47058823529411764,0.7755880072370122,0.5700334585474419
language_en_cookie_theft_phase2,task_specific_semantic,100,20,lr,c1,0.7009240113724476,0.6709159278991681,0.6792452830188679,0.7226027397260274,0.47058823529411764,0.7755880072370122,0.5700334585474419
language_en_cookie_theft_phase2,phase1_universal,100,100,dt,depth20,0.7003747738433703,0.7057460188238812,0.5377358490566038,0.863013698630137,0.5876288659793815,0.7001647712587231,0.44415247459190765
language_en_cookie_theft_phase2,all_phase2,100,100,rf,n200,0.6976932023778755,0.7316525008172605,0.4056603773584906,0.9897260273972602,0.9347826086956522,0.8170231325924012,0.7318307039381705
language_en_cookie_theft_phase2,phase1_universal,100,100,rf,n200,0.6959808736107521,0.7289462181969729,0.4056603773584906,0.9863013698630136,0.9148936170212766,0.8079284052726804,0.7169694778926727
language_en_cookie_theft_phase2,rich_universal,50,50,rf,n200,0.6929762212457999,0.7262077108681144,0.39622641509433965,0.9897260273972602,0.9333333333333333,0.7881397001809253,0.6948209868270743
language_en_cookie_theft_phase2,phase1_universal,50,50,rf,n200,0.6925562160765055,0.7235972019525942,0.4056603773584906,0.9794520547945206,0.8775510204081632,0.7923074437839236,0.7154125376403807
language_en_cookie_theft_phase2,task_specific_semantic,50,20,svm,linear_c1,0.6923300594468855,0.6698016930610926,0.6415094339622641,0.7431506849315068,0.4755244755244755,0.7663478935125356,0.5539044941151785
