feature_name,f_score,p_value,rank_metric
pd_object_units_ratio,0.1915277774975691,0.661698767355654,0.1915277774975691
par_delta_mfcc_13_std,0.18923115831718276,0.6636076208653094,0.18923115831718276
ac_egemaps_slopev0_500_sma3nz_amean,0.18648032995838956,0.6659122138636246,0.18648032995838956
ac_egemaps_loudness_sma3_percentile20_0,0.17774500915662872,0.6733669360544243,0.17774500915662872
par_mfcc_3_mean,0.1757257418279019,0.6751207744186969,0.1757257418279019
ac_mfcc_3_mean,0.1757257418279017,0.6751207744186969,0.1757257418279017
ac_egemaps_hnrdbacf_sma3nz_stddevnorm,0.15560245329378367,0.693283035877958,0.15560245329378367
par_mfcc_10_skew,0.15559590405638205,0.6932891626864617,0.15559590405638205
par_delta_mfcc_1_std,0.14916914812749435,0.6993746732768613,0.14916914812749435
par_mfcc_2_kurtosis,0.14757483484370107,0.7009075835083634,0.14757483484370107
par_mfcc_2_skew,0.1470919016351821,0.701373791375306,0.1470919016351821
ac_egemaps_mfcc3v_sma3nz_amean,0.14681900005164686,0.7016376299449816,0.14681900005164686
ac_egemaps_f2bandwidth_sma3nz_amean,0.13970832757127044,0.7086136315081268,0.13970832757127044
par_mfcc_4_mean,0.13784865238576893,0.7104713510181808,0.13784865238576893
ac_mfcc_4_mean,0.13784865238576893,0.7104713510181808,0.13784865238576893
ac_mfcc_1_mean,0.13767450744064258,0.7106460414858032,0.13767450744064258
par_mfcc_1_mean,0.1376745074406305,0.7106460414858032,0.1376745074406305
ac_zcr_std,0.1361002647529619,0.7122309500927636,0.1361002647529619
par_zcr_std,0.1361002647529619,0.7122309500927636,0.1361002647529619
par_mfcc_8_mean,0.13045528550536464,0.7180013592379652,0.13045528550536464
par_delta_mfcc_13_mean,0.130110129556792,0.7183587301637788,0.130110129556792
par_mfcc_10_mean,0.12528211361218777,0.7234147651944458,0.12528211361218777
par_spectral_bandwidth_std,0.12213705092280176,0.7267676012619646,0.12213705092280176
ac_rms_std,0.11974839364944026,0.7293465692989816,0.11974839364944026
par_rms_std,0.11974837990168291,0.7293465842244768,0.11974837990168291
ac_egemaps_loudness_sma3_stddevfallingslope,0.11342747283137089,0.7363131400738951,0.11342747283137089
par_mfcc_10_std,0.10069935064175844,0.7510275156255486,0.10069935064175844
ac_egemaps_f1bandwidth_sma3nz_amean,0.09780641322528293,0.7545130404895024,0.09780641322528293
