feature_name,f_score,p_value,rank_metric
lex_content_word_ratio,41.47825996447085,5.713516338711442e-09,41.47825996447085
lex_mattr_20,36.149117749617815,3.846509639237941e-08,36.149117749617815
lex_mattr_10,30.78227643099162,2.8732009104764377e-07,30.78227643099162
disc_repeated_trigram_ratio,25.055426743194314,2.7486977537665143e-06,25.055426743194314
syn_verb_ratio,22.954198104230766,6.5020130336328275e-06,22.954198104230766
lex_mean_token_length,22.87913924706723,6.707408743360813e-06,22.87913924706723
disc_semantic_drift,22.437109074642702,8.059608341471915e-06,22.437109074642702
disc_adjacent_utterance_similarity_mean,22.43710907464266,8.059608341472078e-06,22.43710907464266
disc_local_coherence,22.43710907464266,8.059608341472078e-06,22.43710907464266
disc_mean_pairwise_utt_similarity,21.55686487914742,1.1648117146147777e-05,21.55686487914742
disc_repeated_bigram_ratio,20.680500309304378,1.6865448999666035e-05,20.680500309304378
lex_std_token_length,19.969303501561317,2.2833864402286443e-05,19.969303501561317
syn_num_ratio,18.552371294092563,4.205995406997667e-05,18.552371294092563
len_tokens_per_second,17.75704831924804,5.952134661832574e-05,17.75704831924804
pause_speech_rate_words_per_second,17.75704831924804,5.952134661832574e-05,17.75704831924804
len_syllables_per_second,17.75704831924804,5.952134661832574e-05,17.75704831924804
pause_long_count,16.773403078436562,9.186556073683022e-05,16.773403078436562
syn_obj_ratio,15.577830644017672,0.00015678239161851304,15.577830644017672
syn_clause_density,14.892065855526969,0.00021381279309004504,14.892065855526969
syn_subordination_ratio,14.811108140480766,0.00022182908507505133,14.811108140480766
pause_articulation_rate_words_per_speaking_second,14.701219964065833,0.00023320745959973775,14.701219964065833
len_tokens_per_utterance,13.508286817832843,0.0004032940854986175,13.508286817832843
syn_sconj_ratio,13.268993209414038,0.00045061256730891705,13.268993209414038
syn_noun_ratio,13.117367770484455,0.0004835214516472698,13.117367770484455
graph_density,13.01276043975005,0.0005076604368425581,13.01276043975005
syn_mean_utterance_length_words,12.655404970994983,0.0005999114756260956,12.655404970994983
len_mean_utterance_length,12.655404970994983,0.0005999114756260956,12.655404970994983
syn_nsubj_ratio,12.114431878185426,0.0007736970319324473,12.114431878185426
pause_pause_to_word_ratio,11.81172315567818,0.0008928474989532377,11.81172315567818
syn_determiner_noun_ratio,11.662921378210061,0.0009582067505622136,11.662921378210061
len_speech_duration,11.205252559405563,0.0011919663532665142,11.205252559405563
lex_lemma_type_token_ratio,10.959559469054327,0.0013410234114646794,10.959559469054327
syn_mean_tree_depth,10.86245265207714,0.0014051289285334895,10.86245265207714
syn_content_function_ratio,9.63804897579047,0.002547994809643588,9.63804897579047
len_type_count,9.39894776724674,0.0028661881779493757,9.39894776724674
graph_node_count,9.39894776724674,0.0028661881779493757,9.39894776724674
disc_adjacent_utterance_similarity_std,9.388954398367593,0.002880350948201834,9.388954398367593
syn_obl_ratio,9.326437918782931,0.002970611572260224,9.326437918782931
lex_repetition_rate,9.28445652847512,0.0030328645341989053,9.28445652847512
lex_type_token_ratio,9.28445652847512,0.0030328645341989053,9.28445652847512
disc_repeated_unigram_ratio,9.28445652847512,0.0030328645341989053,9.28445652847512
syn_pronoun_noun_ratio,9.165006267962898,0.0032174985955472934,9.165006267962898
syn_adp_ratio,8.979389455794545,0.0035278571914886944,8.979389455794545
syn_aux_verb_ratio,8.48831299221369,0.00450801815409783,8.48831299221369
