run_name,subset_name,top_k,num_selected_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc
cookie_theft_pooled_phase2,phase1_universal,50,50,lr,c1,0.7384247467028924,0.7359243697478992,0.6324786324786325,0.8443708609271523,0.6115702479338843,0.8316352521650534,0.7475373113999324
cookie_theft_pooled_phase2,phase1_universal,50,50,svm,linear_c1,0.7371936378558894,0.7409117054932413,0.6068376068376068,0.8675496688741722,0.6396396396396397,0.8237674760853568,0.7450683861336114
cookie_theft_pooled_phase2,rich_universal,100,100,lr,c1,0.7370379804154639,0.7295511975390024,0.6495726495726496,0.8245033112582781,0.5891472868217055,0.8253523518424182,0.7647622960798741
cookie_theft_pooled_phase2,rich_universal,50,50,rf,n200,0.7353115978943794,0.7691186069972279,0.48717948717948717,0.9834437086092715,0.9193548387096774,0.7944189732269203,0.7480158903974152
cookie_theft_pooled_phase2,phase1_universal,50,50,rf,n200,0.7339248316069509,0.7625126296853052,0.5042735042735043,0.9635761589403974,0.8428571428571429,0.7854898964170488,0.7309453374374724
cookie_theft_pooled_phase2,all_phase2,100,100,dt,depth20,0.7327644761419596,0.7260212685411433,0.6410256410256411,0.8245033112582781,0.5859375,0.7327644761419596,0.4758396250229484
cookie_theft_pooled_phase2,rich_universal,100,100,rf,n200,0.7320003396162337,0.7639277815619296,0.48717948717948717,0.9768211920529801,0.890625,0.8118950585838003,0.7496615275940391
cookie_theft_pooled_phase2,phase1_universal,100,100,svm,rbf_c1,0.7271466576102338,0.7418321783646861,0.5470085470085471,0.9072847682119205,0.6956521739130435,0.8088243618044942,0.7111666069366346
cookie_theft_pooled_phase2,all_phase2,50,50,lr,c1,0.720637346465161,0.7183193277310924,0.6068376068376068,0.8344370860927153,0.5867768595041323,0.8053715967623252,0.7248723540711844
cookie_theft_pooled_phase2,all_phase2,50,50,svm,linear_c1,0.7160949793400124,0.7183495423340962,0.5811965811965812,0.8509933774834437,0.6017699115044248,0.7971925058017773,0.7125789918995092
cookie_theft_pooled_phase2,rich_universal,50,50,lr,c1,0.7147082130525839,0.7124509803921568,0.5982905982905983,0.8311258278145696,0.5785123966942148,0.7966547800984888,0.7149135506925526
cookie_theft_pooled_phase2,phase1_universal,100,100,lr,c1,0.7140148299088696,0.7094958123024018,0.6068376068376068,0.8211920529801324,0.568,0.8315220467538349,0.737603801970683
cookie_theft_pooled_phase2,phase1_universal,100,100,dt,depth20,0.7140148299088696,0.7094958123024018,0.6068376068376068,0.8211920529801324,0.568,0.7175383483330503,0.4644229713891005
cookie_theft_pooled_phase2,all_phase2,50,50,dt,depth20,0.7083545593479368,0.7000225008693517,0.6153846153846154,0.8013245033112583,0.5454545454545454,0.7083545593479368,0.44306290368342877
cookie_theft_pooled_phase2,rich_universal,50,50,svm,linear_c1,0.7075479707930039,0.7107851596203624,0.5641025641025641,0.8509933774834437,0.5945945945945946,0.7926076866474218,0.7029116871473577
cookie_theft_pooled_phase2,rich_universal,100,100,dt,depth20,0.6933406916850626,0.6938459901393963,0.5555555555555556,0.8311258278145696,0.5603448275862069,0.6933406916850625,0.4354076939255114
cookie_theft_pooled_phase2,phase1_universal,50,50,dt,depth20,0.6912605422539198,0.6856454554840485,0.5811965811965812,0.8013245033112583,0.53125,0.693185034244637,0.43060675439354834
cookie_theft_pooled_phase2,semantic_plus_pause,50,41,rf,n200,0.685260655459331,0.709915638862535,0.41025641025641024,0.9602649006622517,0.8,0.7793485028584366,0.6428458593429914
cookie_theft_pooled_phase2,semantic_plus_pause,100,41,rf,n200,0.685260655459331,0.709915638862535,0.41025641025641024,0.9602649006622517,0.8,0.7793485028584366,0.6428458593429914
cookie_theft_pooled_phase2,rich_universal,50,50,dt,depth20,0.6777466462896926,0.6720088991430455,0.5641025641025641,0.7913907284768212,0.5116279069767442,0.6777466462896926,0.4103289912803151
cookie_theft_pooled_phase2,task_specific_semantic,50,20,svm,rbf_c1,0.6755108394181242,0.6542369384702666,0.6324786324786325,0.7185430463576159,0.46540880503144655,0.7380992811456387,0.5053815716619455
cookie_theft_pooled_phase2,task_specific_semantic,100,20,svm,rbf_c1,0.6755108394181242,0.6542369384702666,0.6324786324786325,0.7185430463576159,0.46540880503144655,0.7380992811456387,0.5053815716619455
cookie_theft_pooled_phase2,task_specific_semantic,50,20,lr,c1,0.6655770645836872,0.6419077503954284,0.6324786324786325,0.6986754966887417,0.4484848484848485,0.7114960095092544,0.4597174943222938
cookie_theft_pooled_phase2,task_specific_semantic,100,20,lr,c1,0.6655770645836872,0.6419077503954284,0.6324786324786325,0.6986754966887417,0.4484848484848485,0.7114960095092544,0.4597174943222938
cookie_theft_pooled_phase2,semantic_plus_pause,50,41,lr,c1,0.6553744268976057,0.6332475066606184,0.6153846153846154,0.695364238410596,0.43902439024390244,0.7280806022527875,0.4943593187816845
cookie_theft_pooled_phase2,semantic_plus_pause,100,41,lr,c1,0.6553744268976057,0.6332475066606184,0.6153846153846154,0.695364238410596,0.43902439024390244,0.7280806022527875,0.4943593187816845
cookie_theft_pooled_phase2,semantic_plus_pause,50,41,svm,rbf_c1,0.6546810437538915,0.6304622315281876,0.6239316239316239,0.6854304635761589,0.43452380952380953,0.7220241127525896,0.49141967934046515
cookie_theft_pooled_phase2,semantic_plus_pause,100,41,svm,rbf_c1,0.6546810437538915,0.6304622315281876,0.6239316239316239,0.6854304635761589,0.43452380952380953,0.7220241127525896,0.49141967934046515
cookie_theft_pooled_phase2,task_specific_semantic,50,20,svm,linear_c1,0.6501386766287429,0.6306041944181676,0.5982905982905983,0.7019867549668874,0.4375,0.7076753268806248,0.4539493352864897
