run_name,subset_name,top_k,num_selected_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc
language_zh_pd_ctp_phase2,all_phase2,100,100,lr,c1,0.9375,0.9598173515981735,0.875,1.0,1.0,0.9756944444444444,0.9416666666666667
language_zh_pd_ctp_phase2,rich_universal,100,100,svm,linear_c1,0.9236111111111112,0.9236111111111112,0.875,0.9722222222222222,0.875,0.954861111111111,0.9226190476190477
language_zh_pd_ctp_phase2,rich_universal,50,50,lr,c1,0.9097222222222222,0.8906379453189726,0.875,0.9444444444444444,0.7777777777777778,0.9618055555555556,0.9003413865546219
language_zh_pd_ctp_phase2,rich_universal,50,50,svm,linear_c1,0.9097222222222222,0.8906379453189726,0.875,0.9444444444444444,0.7777777777777778,0.9618055555555556,0.8831845238095238
language_zh_pd_ctp_phase2,all_phase2,50,50,lr,c1,0.9097222222222222,0.8906379453189726,0.875,0.9444444444444444,0.7777777777777778,0.9618055555555556,0.9003413865546219
language_zh_pd_ctp_phase2,all_phase2,50,50,svm,linear_c1,0.9097222222222222,0.8906379453189726,0.875,0.9444444444444444,0.7777777777777778,0.9618055555555556,0.8831845238095238
language_zh_pd_ctp_phase2,phase1_universal,50,50,svm,linear_c1,0.8958333333333333,0.8603174603174604,0.875,0.9166666666666666,0.7,0.9479166666666667,0.8229166666666666
language_zh_pd_ctp_phase2,semantic_plus_pause,50,41,svm,linear_c1,0.8819444444444444,0.8321891685736079,0.875,0.8888888888888888,0.6363636363636364,0.9097222222222222,0.6510732323232323
language_zh_pd_ctp_phase2,semantic_plus_pause,100,41,svm,linear_c1,0.8819444444444444,0.8321891685736079,0.875,0.8888888888888888,0.6363636363636364,0.9097222222222222,0.6510732323232323
language_zh_pd_ctp_phase2,all_phase2,100,100,svm,linear_c1,0.875,0.915057915057915,0.75,1.0,1.0,0.982638888888889,0.9519230769230769
language_zh_pd_ctp_phase2,rich_universal,100,100,lr,c1,0.8611111111111112,0.8794520547945206,0.75,0.9722222222222222,0.8571428571428571,0.9722222222222223,0.9260416666666667
language_zh_pd_ctp_phase2,phase1_universal,50,50,dt,depth20,0.8472222222222222,0.8472222222222222,0.75,0.9444444444444444,0.75,0.8472222222222222,0.6079545454545454
language_zh_pd_ctp_phase2,phase1_universal,100,100,dt,depth20,0.8472222222222222,0.8472222222222222,0.75,0.9444444444444444,0.75,0.8472222222222222,0.6079545454545454
language_zh_pd_ctp_phase2,rich_universal,50,50,svm,rbf_c1,0.8402777777777778,0.7575757575757576,0.875,0.8055555555555556,0.5,0.9444444444444444,0.84375
language_zh_pd_ctp_phase2,all_phase2,50,50,svm,rbf_c1,0.8402777777777778,0.7575757575757576,0.875,0.8055555555555556,0.5,0.9444444444444444,0.84375
language_zh_pd_ctp_phase2,task_specific_semantic,50,20,svm,rbf_c1,0.8402777777777778,0.7575757575757576,0.875,0.8055555555555556,0.5,0.9131944444444445,0.7022759103641456
language_zh_pd_ctp_phase2,task_specific_semantic,100,20,svm,rbf_c1,0.8402777777777778,0.7575757575757576,0.875,0.8055555555555556,0.5,0.9131944444444445,0.7022759103641456
language_zh_pd_ctp_phase2,all_phase2,100,100,svm,rbf_c1,0.8402777777777778,0.7575757575757576,0.875,0.8055555555555556,0.5,0.8784722222222222,0.6593968531468531
language_zh_pd_ctp_phase2,task_specific_semantic,50,20,svm,linear_c1,0.8402777777777778,0.7575757575757576,0.875,0.8055555555555556,0.5,0.8715277777777778,0.6093968531468532
language_zh_pd_ctp_phase2,task_specific_semantic,100,20,svm,linear_c1,0.8402777777777778,0.7575757575757576,0.875,0.8055555555555556,0.5,0.8715277777777778,0.6093968531468532
language_zh_pd_ctp_phase2,phase1_universal,50,50,lr,c1,0.8333333333333333,0.8177299088649544,0.75,0.9166666666666666,0.6666666666666666,0.9618055555555556,0.8702380952380953
language_zh_pd_ctp_phase2,phase1_universal,100,100,lr,c1,0.8333333333333333,0.8177299088649544,0.75,0.9166666666666666,0.6666666666666666,0.9583333333333334,0.8963235294117646
language_zh_pd_ctp_phase2,phase1_universal,100,100,svm,linear_c1,0.8333333333333333,0.8177299088649544,0.75,0.9166666666666666,0.6666666666666666,0.9513888888888888,0.8751984126984127
language_zh_pd_ctp_phase2,phase1_universal,100,100,svm,rbf_c1,0.8263888888888888,0.7351170568561873,0.875,0.7777777777777778,0.4666666666666667,0.9375,0.7848672161172161
language_zh_pd_ctp_phase2,phase1_universal,50,50,svm,rbf_c1,0.8263888888888888,0.7351170568561873,0.875,0.7777777777777778,0.4666666666666667,0.9340277777777778,0.7923076923076924
language_zh_pd_ctp_phase2,rich_universal,100,100,svm,rbf_c1,0.8263888888888888,0.7351170568561873,0.875,0.7777777777777778,0.4666666666666667,0.9166666666666667,0.7652777777777777
language_zh_pd_ctp_phase2,semantic_plus_pause,50,41,lr,c1,0.8194444444444444,0.7904761904761904,0.75,0.8888888888888888,0.6,0.9236111111111112,0.7105970418470418
language_zh_pd_ctp_phase2,semantic_plus_pause,100,41,lr,c1,0.8194444444444444,0.7904761904761904,0.75,0.8888888888888888,0.6,0.9236111111111112,0.7105970418470418
language_zh_pd_ctp_phase2,rich_universal,50,50,rf,n200,0.8125,0.8646153846153846,0.625,1.0,1.0,0.9739583333333334,0.897159090909091
language_zh_pd_ctp_phase2,all_phase2,50,50,rf,n200,0.8125,0.8646153846153846,0.625,1.0,1.0,0.9739583333333334,0.897159090909091
language_zh_pd_ctp_phase2,phase1_universal,50,50,rf,n200,0.7986111111111112,0.8301158301158301,0.625,0.9722222222222222,0.8333333333333334,0.9791666666666666,0.9085317460317461
language_zh_pd_ctp_phase2,rich_universal,100,100,dt,depth20,0.7986111111111112,0.8301158301158301,0.625,0.9722222222222222,0.8333333333333334,0.7986111111111112,0.5890151515151516
language_zh_pd_ctp_phase2,task_specific_semantic,50,20,lr,c1,0.7777777777777778,0.7185501066098081,0.75,0.8055555555555556,0.46153846153846156,0.923611111111111,0.7910256410256411
language_zh_pd_ctp_phase2,task_specific_semantic,100,20,lr,c1,0.7777777777777778,0.7185501066098081,0.75,0.8055555555555556,0.46153846153846156,0.923611111111111,0.7910256410256411
language_zh_pd_ctp_phase2,semantic_plus_pause,50,41,svm,rbf_c1,0.7638888888888888,0.696969696969697,0.75,0.7777777777777778,0.42857142857142855,0.84375,0.4963016150516151
language_zh_pd_ctp_phase2,semantic_plus_pause,100,41,svm,rbf_c1,0.7638888888888888,0.696969696969697,0.75,0.7777777777777778,0.42857142857142855,0.84375,0.4963016150516151
language_zh_pd_ctp_phase2,rich_universal,50,50,dt,depth20,0.7569444444444444,0.7448218724109362,0.625,0.8888888888888888,0.5555555555555556,0.7569444444444444,0.4154040404040404
language_zh_pd_ctp_phase2,all_phase2,50,50,dt,depth20,0.7569444444444444,0.7448218724109362,0.625,0.8888888888888888,0.5555555555555556,0.7569444444444444,0.4154040404040404
language_zh_pd_ctp_phase2,phase1_universal,100,100,rf,n200,0.7361111111111112,0.7743589743589744,0.5,0.9722222222222222,0.8,0.9791666666666666,0.9085317460317461
language_zh_pd_ctp_phase2,rich_universal,100,100,rf,n200,0.7361111111111112,0.7743589743589744,0.5,0.9722222222222222,0.8,0.9756944444444444,0.883531746031746
language_zh_pd_ctp_phase2,semantic_plus_pause,50,41,dt,depth20,0.7083333333333333,0.7187214611872146,0.5,0.9166666666666666,0.5714285714285714,0.7083333333333334,0.37662337662337664
language_zh_pd_ctp_phase2,semantic_plus_pause,100,41,dt,depth20,0.7083333333333333,0.7187214611872146,0.5,0.9166666666666666,0.5714285714285714,0.7083333333333334,0.37662337662337664
language_zh_pd_ctp_phase2,all_phase2,100,100,rf,n200,0.6875,0.7402597402597402,0.375,1.0,1.0,0.9618055555555556,0.8831168831168831
language_zh_pd_ctp_phase2,all_phase2,100,100,dt,depth20,0.6597222222222222,0.6841025641025641,0.375,0.9444444444444444,0.6,0.6597222222222222,0.3386363636363636
language_zh_pd_ctp_phase2,semantic_plus_pause,50,41,rf,n200,0.625,0.6615384615384616,0.25,1.0,1.0,0.9270833333333334,0.752209595959596
language_zh_pd_ctp_phase2,semantic_plus_pause,100,41,rf,n200,0.625,0.6615384615384616,0.25,1.0,1.0,0.9270833333333334,0.752209595959596
language_zh_pd_ctp_phase2,task_specific_semantic,50,20,dt,depth20,0.6111111111111112,0.6363636363636364,0.25,0.9722222222222222,0.6666666666666666,0.611111111111111,0.303030303030303
language_zh_pd_ctp_phase2,task_specific_semantic,100,20,dt,depth20,0.6111111111111112,0.6363636363636364,0.25,0.9722222222222222,0.6666666666666666,0.611111111111111,0.303030303030303
