run_name,subset_name,top_k,num_selected_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc
language_el_pd_ctp_phase2,semantic_plus_pause,50,40,svm,rbf_c1,0.6583333333333333,0.6591865357643759,0.7333333333333333,0.5833333333333334,0.6875,0.6944444444444444,0.6640179258829144
language_el_pd_ctp_phase2,semantic_plus_pause,100,40,svm,rbf_c1,0.6583333333333333,0.6591865357643759,0.7333333333333333,0.5833333333333334,0.6875,0.6944444444444444,0.6640179258829144
language_el_pd_ctp_phase2,task_specific_semantic,50,19,lr,c1,0.65,0.6493506493506493,0.8,0.5,0.6666666666666666,0.7555555555555555,0.7892690642690642
language_el_pd_ctp_phase2,task_specific_semantic,100,19,lr,c1,0.65,0.6493506493506493,0.8,0.5,0.6666666666666666,0.7555555555555555,0.7892690642690642
language_el_pd_ctp_phase2,task_specific_semantic,50,19,svm,linear_c1,0.65,0.6493506493506493,0.8,0.5,0.6666666666666666,0.7499999999999999,0.8242735042735043
language_el_pd_ctp_phase2,task_specific_semantic,100,19,svm,linear_c1,0.65,0.6493506493506493,0.8,0.5,0.6666666666666666,0.7499999999999999,0.8242735042735043
language_el_pd_ctp_phase2,all_phase2,100,100,dt,depth20,0.625,0.625,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6249999999999999,0.6296296296296297
language_el_pd_ctp_phase2,phase1_universal,100,100,svm,linear_c1,0.6166666666666667,0.6164772727272727,0.7333333333333333,0.5,0.6470588235294118,0.7222222222222222,0.7469729143642186
language_el_pd_ctp_phase2,phase1_universal,100,100,lr,c1,0.6166666666666667,0.6164772727272727,0.7333333333333333,0.5,0.6470588235294118,0.7111111111111111,0.7099765773678817
language_el_pd_ctp_phase2,semantic_plus_pause,50,40,dt,depth20,0.6166666666666667,0.6164772727272727,0.7333333333333333,0.5,0.6470588235294118,0.6166666666666667,0.6226579520697169
language_el_pd_ctp_phase2,semantic_plus_pause,100,40,dt,depth20,0.6166666666666667,0.6164772727272727,0.7333333333333333,0.5,0.6470588235294118,0.6166666666666667,0.6226579520697169
language_el_pd_ctp_phase2,task_specific_semantic,50,19,rf,n200,0.6083333333333334,0.6029411764705883,0.8,0.4166666666666667,0.631578947368421,0.711111111111111,0.7156081491607807
language_el_pd_ctp_phase2,task_specific_semantic,100,19,rf,n200,0.6083333333333334,0.6029411764705883,0.8,0.4166666666666667,0.631578947368421,0.711111111111111,0.7156081491607807
language_el_pd_ctp_phase2,rich_universal,50,50,dt,depth20,0.5916666666666667,0.5903448275862069,0.6,0.5833333333333334,0.6428571428571429,0.5916666666666666,0.607936507936508
language_el_pd_ctp_phase2,all_phase2,50,50,dt,depth20,0.5916666666666667,0.5903448275862069,0.6,0.5833333333333334,0.6428571428571429,0.5916666666666666,0.607936507936508
language_el_pd_ctp_phase2,phase1_universal,100,100,dt,depth20,0.575,0.5714285714285714,0.7333333333333333,0.4166666666666667,0.6111111111111112,0.575,0.5962962962962963
language_el_pd_ctp_phase2,rich_universal,100,100,dt,depth20,0.475,0.475,0.5333333333333333,0.4166666666666667,0.5333333333333333,0.4749999999999999,0.5437037037037038
