run_name,subset_name,top_k,num_selected_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc,accuracy
language_el_lion_scene_clean_phase2,phase1_universal,50,50,svm,linear_c1,0.6818181818181819,0.6757894736842105,0.8181818181818182,0.5454545454545454,0.6428571428571429,0.7603305785123967,0.7519712470036141,0.6818181818181818
language_el_lion_scene_clean_phase2,phase1_universal,50,50,svm,rbf_c1,0.6818181818181819,0.6757894736842105,0.8181818181818182,0.5454545454545454,0.6428571428571429,0.743801652892562,0.763460395813337,0.6818181818181818
language_el_lion_scene_clean_phase2,semantic_plus_pause,50,27,rf,n200,0.6818181818181819,0.681159420289855,0.6363636363636364,0.7272727272727273,0.7,0.6942148760330579,0.6879771743408108,0.6818181818181818
language_el_lion_scene_clean_phase2,semantic_plus_pause,100,27,rf,n200,0.6818181818181819,0.681159420289855,0.6363636363636364,0.7272727272727273,0.7,0.6942148760330579,0.6879771743408108,0.6818181818181818
language_el_lion_scene_clean_phase2,rich_universal,50,50,dt,depth20,0.6818181818181819,0.681159420289855,0.7272727272727273,0.6363636363636364,0.6666666666666666,0.6818181818181818,0.6212121212121212,0.6818181818181818
language_el_lion_scene_clean_phase2,semantic_plus_pause,50,27,dt,depth20,0.6818181818181819,0.681159420289855,0.7272727272727273,0.6363636363636364,0.6666666666666666,0.6818181818181818,0.6212121212121212,0.6818181818181818
language_el_lion_scene_clean_phase2,semantic_plus_pause,100,27,dt,depth20,0.6818181818181819,0.681159420289855,0.7272727272727273,0.6363636363636364,0.6666666666666666,0.6818181818181818,0.6212121212121212,0.6818181818181818
language_el_lion_scene_clean_phase2,all_phase2,50,50,svm,linear_c1,0.6363636363636364,0.6333333333333333,0.7272727272727273,0.5454545454545454,0.6153846153846154,0.743801652892562,0.698892507561238,0.6363636363636364
language_el_lion_scene_clean_phase2,task_specific_semantic,50,19,rf,n200,0.6363636363636364,0.6333333333333333,0.5454545454545454,0.7272727272727273,0.6666666666666666,0.7066115702479339,0.7661569424727319,0.6363636363636364
language_el_lion_scene_clean_phase2,task_specific_semantic,100,19,rf,n200,0.6363636363636364,0.6333333333333333,0.5454545454545454,0.7272727272727273,0.6666666666666666,0.7066115702479339,0.7661569424727319,0.6363636363636364
language_el_lion_scene_clean_phase2,task_specific_semantic,50,19,svm,rbf_c1,0.6363636363636364,0.6239316239316239,0.4545454545454545,0.8181818181818182,0.7142857142857143,0.7024793388429752,0.6255994005994006,0.6363636363636364
language_el_lion_scene_clean_phase2,task_specific_semantic,100,19,svm,rbf_c1,0.6363636363636364,0.6239316239316239,0.4545454545454545,0.8181818181818182,0.7142857142857143,0.7024793388429752,0.6255994005994006,0.6363636363636364
language_el_lion_scene_clean_phase2,all_phase2,50,50,dt,depth20,0.6363636363636364,0.6333333333333333,0.7272727272727273,0.5454545454545454,0.6153846153846154,0.6363636363636364,0.583916083916084,0.6363636363636364
language_el_lion_scene_clean_phase2,all_phase2,100,100,dt,depth20,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636362,0.5867768595041323,0.6363636363636364
language_el_lion_scene_clean_phase2,task_specific_semantic,50,19,svm,linear_c1,0.5909090909090909,0.5831578947368421,0.4545454545454545,0.7272727272727273,0.625,0.6900826446280992,0.6453660374713006,0.5909090909090909
language_el_lion_scene_clean_phase2,task_specific_semantic,100,19,svm,linear_c1,0.5909090909090909,0.5831578947368421,0.4545454545454545,0.7272727272727273,0.625,0.6900826446280992,0.6453660374713006,0.5909090909090909
language_el_lion_scene_clean_phase2,phase1_universal,50,50,dt,depth20,0.5909090909090908,0.5900621118012422,0.5454545454545454,0.6363636363636364,0.6,0.5909090909090908,0.5545454545454545,0.5909090909090909
language_el_lion_scene_clean_phase2,task_specific_semantic,50,19,dt,depth20,0.5909090909090908,0.5900621118012422,0.5454545454545454,0.6363636363636364,0.6,0.5578512396694215,0.5545454545454545,0.5909090909090909
language_el_lion_scene_clean_phase2,task_specific_semantic,100,19,dt,depth20,0.5909090909090908,0.5900621118012422,0.5454545454545454,0.6363636363636364,0.6,0.5578512396694215,0.5545454545454545,0.5909090909090909
language_el_lion_scene_clean_phase2,task_specific_semantic,50,19,lr,c1,0.5454545454545454,0.5299145299145299,0.3636363636363636,0.7272727272727273,0.5714285714285714,0.5578512396694215,0.5763193431642629,0.5454545454545454
language_el_lion_scene_clean_phase2,task_specific_semantic,100,19,lr,c1,0.5454545454545454,0.5299145299145299,0.3636363636363636,0.7272727272727273,0.5714285714285714,0.5578512396694215,0.5763193431642629,0.5454545454545454
language_el_lion_scene_clean_phase2,phase1_universal,100,100,dt,depth20,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.524793388429752,0.5454545454545454
language_el_lion_scene_clean_phase2,rich_universal,100,100,dt,depth20,0.5454545454545454,0.5416666666666667,0.6363636363636364,0.4545454545454545,0.5384615384615384,0.5454545454545454,0.5244755244755245,0.5454545454545454
language_el_lion_scene_clean_phase2,semantic_plus_pause,50,27,lr,c1,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.512396694214876,0.5965455843059276,0.5454545454545454
language_el_lion_scene_clean_phase2,semantic_plus_pause,100,27,lr,c1,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.512396694214876,0.5965455843059276,0.5454545454545454
language_el_lion_scene_clean_phase2,semantic_plus_pause,50,27,svm,linear_c1,0.5,0.4989648033126294,0.5454545454545454,0.4545454545454545,0.5,0.4793388429752066,0.5752549265320163,0.5
language_el_lion_scene_clean_phase2,semantic_plus_pause,100,27,svm,linear_c1,0.5,0.4989648033126294,0.5454545454545454,0.4545454545454545,0.5,0.4793388429752066,0.5752549265320163,0.5
language_el_lion_scene_clean_phase2,semantic_plus_pause,50,27,svm,rbf_c1,0.409090909090909,0.3978947368421052,0.2727272727272727,0.5454545454545454,0.375,0.5371900826446281,0.5128244164129332,0.4090909090909091
