run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc,accuracy
language_zh_pd_ctp_rich,pause_only,20,20,dt,depth20,0.9861111111111112,0.9635459817729908,1.0,0.9722222222222222,0.8888888888888888,0.986111111111111,0.8888888888888888,0.9772727272727273
language_zh_pd_ctp_rich,pause_only,10,10,dt,depth20,0.9236111111111112,0.9236111111111112,0.875,0.9722222222222222,0.875,0.9236111111111112,0.7883522727272727,0.9545454545454546
language_zh_pd_ctp_rich,pause_only,all,21,dt,depth20,0.9236111111111112,0.9236111111111112,0.875,0.9722222222222222,0.875,0.9236111111111112,0.7883522727272727,0.9545454545454546
language_zh_pd_ctp_rich,text_only,20,20,rf,n200,0.8125,0.8646153846153846,0.625,1.0,1.0,0.9861111111111112,0.9472222222222222,0.9318181818181818
language_zh_pd_ctp_rich,text_plus_pause_plus_acoustic,100,100,lr,c1,0.9097222222222222,0.8906379453189726,0.875,0.9444444444444444,0.7777777777777778,0.9583333333333334,0.888188608776844,0.9318181818181818
language_zh_pd_ctp_rich,text_plus_pause_plus_acoustic,all,187,svm,linear_c1,0.9097222222222222,0.8906379453189726,0.875,0.9444444444444444,0.7777777777777778,0.9583333333333331,0.8795080532212886,0.9318181818181818
language_zh_pd_ctp_rich,text_only,20,20,dt,depth20,0.9097222222222222,0.8906379453189726,0.875,0.9444444444444444,0.7777777777777778,0.9097222222222222,0.7032828282828283,0.9318181818181818
language_zh_pd_ctp_rich,text_plus_pause_plus_acoustic,100,100,rf,n200,0.75,0.8070175438596491,0.5,1.0,1.0,0.9843749999999998,0.9206845238095238,0.9090909090909091
language_zh_pd_ctp_rich,all_universal,50,50,rf,n200,0.7986111111111112,0.8301158301158301,0.625,0.9722222222222222,0.8333333333333334,0.9791666666666666,0.908531746031746,0.9090909090909091
language_zh_pd_ctp_rich,text_plus_pause,50,50,rf,n200,0.7986111111111112,0.8301158301158301,0.625,0.9722222222222222,0.8333333333333334,0.9791666666666666,0.908531746031746,0.9090909090909091
language_zh_pd_ctp_rich,text_plus_pause_plus_graph,50,50,rf,n200,0.7986111111111112,0.8301158301158301,0.625,0.9722222222222222,0.8333333333333334,0.9791666666666666,0.908531746031746,0.9090909090909091
language_zh_pd_ctp_rich,text_plus_pause_plus_acoustic,50,50,rf,n200,0.7986111111111112,0.8301158301158301,0.625,0.9722222222222222,0.8333333333333334,0.9791666666666666,0.908531746031746,0.9090909090909091
language_zh_pd_ctp_rich,text_only,50,50,rf,n200,0.7986111111111112,0.8301158301158301,0.625,0.9722222222222222,0.8333333333333334,0.9722222222222222,0.8976076007326008,0.9090909090909091
language_zh_pd_ctp_rich,all_universal,all,192,lr,c1,0.8958333333333333,0.8603174603174604,0.875,0.9166666666666666,0.7,0.96875,0.9089285714285714,0.9090909090909091
language_zh_pd_ctp_rich,text_plus_pause_plus_acoustic,all,187,lr,c1,0.8958333333333333,0.8603174603174604,0.875,0.9166666666666666,0.7,0.96875,0.9007936507936508,0.9090909090909091
language_zh_pd_ctp_rich,text_plus_pause_plus_acoustic,100,100,svm,linear_c1,0.8472222222222222,0.8472222222222222,0.75,0.9444444444444444,0.75,0.9583333333333331,0.9027777777777778,0.9090909090909091
language_zh_pd_ctp_rich,text_plus_pause,50,50,lr,c1,0.8958333333333333,0.8603174603174604,0.875,0.9166666666666666,0.7,0.9548611111111112,0.8404761904761905,0.9090909090909091
language_zh_pd_ctp_rich,text_plus_pause_plus_acoustic,50,50,lr,c1,0.8958333333333333,0.8603174603174604,0.875,0.9166666666666666,0.7,0.9548611111111112,0.8404761904761905,0.9090909090909091
language_zh_pd_ctp_rich,text_plus_pause,100,82,lr,c1,0.8472222222222222,0.8472222222222222,0.75,0.9444444444444444,0.75,0.9548611111111112,0.8576388888888888,0.9090909090909091
language_zh_pd_ctp_rich,text_plus_pause,all,82,lr,c1,0.8472222222222222,0.8472222222222222,0.75,0.9444444444444444,0.75,0.9548611111111112,0.8576388888888888,0.9090909090909091
language_zh_pd_ctp_rich,text_plus_pause_plus_graph,100,87,lr,c1,0.8472222222222222,0.8472222222222222,0.75,0.9444444444444444,0.75,0.9548611111111112,0.8576388888888888,0.9090909090909091
language_zh_pd_ctp_rich,text_plus_pause_plus_graph,all,87,lr,c1,0.8472222222222222,0.8472222222222222,0.75,0.9444444444444444,0.75,0.9548611111111112,0.8576388888888888,0.9090909090909091
language_zh_pd_ctp_rich,all_universal,all,192,svm,linear_c1,0.8472222222222222,0.8472222222222222,0.75,0.9444444444444444,0.75,0.9513888888888888,0.8640873015873016,0.9090909090909091
language_zh_pd_ctp_rich,all_universal,50,50,svm,linear_c1,0.8958333333333333,0.8603174603174604,0.875,0.9166666666666666,0.7,0.9479166666666669,0.8229166666666666,0.9090909090909091
language_zh_pd_ctp_rich,text_plus_pause_plus_graph,50,50,svm,linear_c1,0.8958333333333333,0.8603174603174604,0.875,0.9166666666666666,0.7,0.9479166666666669,0.8229166666666666,0.9090909090909091
