feature_name,f_score,p_value,rank_metric
ac_egemaps_equivalentsoundlevel_dbp,26.51298085012185,7.140000099516172e-07,26.51298085012185
ac_egemaps_mfcc1_sma3_stddevnorm,18.67787738555184,2.620228952230757e-05,18.67787738555184
ac_egemaps_spectralfluxuv_sma3nz_amean,15.634610974608751,0.00011232869118239216,15.634610974608751
ac_rms_mean,15.407923039521565,0.00012537528789768773,15.407923039521565
ac_egemaps_loudness_sma3_meanrisingslope,14.734338556788959,0.00017400677057159561,14.734338556788959
ac_egemaps_spectralfluxv_sma3nz_stddevnorm,13.954766018287529,0.0002549119985983427,13.954766018287529
ac_egemaps_loudness_sma3_pctlrange0_2,13.775828712131993,0.0002783684121868713,13.775828712131993
ac_mfcc_1_mean,13.768526087176527,0.00027937111671641083,13.768526087176527
ac_egemaps_loudness_sma3_percentile20_0,13.257473927875346,0.0003595261908014177,13.257473927875346
ac_egemaps_loudness_sma3_stddevfallingslope,13.20214762233617,0.000369506821074263,13.20214762233617
ac_egemaps_stddevvoicedsegmentlengthsec,12.90608286525746,0.0004279255178530607,12.90608286525746
ac_egemaps_mfcc1_sma3_amean,12.777382914196673,0.0004561803541753096,12.777382914196673
ac_egemaps_f2amplitudelogrelf0_sma3nz_amean,12.445214514756543,0.0005382338319983658,12.445214514756543
ac_egemaps_f3amplitudelogrelf0_sma3nz_amean,11.929261366107907,0.0006966841430977529,11.929261366107907
ac_egemaps_meanvoicedsegmentlengthsec,11.663571046843119,0.0007961250116349354,11.663571046843119
ac_egemaps_f1amplitudelogrelf0_sma3nz_amean,11.339083601900446,0.0009375098906018551,11.339083601900446
ac_egemaps_loudness_sma3_stddevrisingslope,10.991600558196383,0.0011175965097133423,10.991600558196383
ac_rms_std,10.455080147833298,0.0014679318153387939,10.455080147833298
ac_egemaps_loudness_sma3_meanfallingslope,10.414555868708863,0.001498583004068173,10.414555868708863
ac_egemaps_loudness_sma3_percentile80_0,9.699317028394141,0.002161822859630594,9.699317028394141
ac_egemaps_voicedsegmentspersec,8.081537511939606,0.005016684662286977,8.081537511939606
ac_egemaps_loudness_sma3_amean,7.974621331640723,0.00530743630409602,7.974621331640723
ac_egemaps_loudness_sma3_stddevnorm,7.548590588852042,0.006649686908392624,7.548590588852042
ac_mfcc_5_std,7.486851503736255,0.0068714475758972155,7.486851503736255
ac_mfcc_1_std,7.3368658874339285,0.007442550867139103,7.3368658874339285
ac_egemaps_slopeuv0_500_sma3nz_amean,7.164835612937471,0.00815836756795393,7.164835612937471
ac_egemaps_f2bandwidth_sma3nz_stddevnorm,6.70446860148096,0.010445859513988574,6.70446860148096
ac_egemaps_slopev0_500_sma3nz_amean,6.6542106919953135,0.010732948870681788,6.6542106919953135
ac_egemaps_slopeuv500_1500_sma3nz_amean,6.6470099288030235,0.010774746551515937,6.6470099288030235
ac_egemaps_spectralflux_sma3_amean,6.436558841512944,0.012073890809769085,6.436558841512944
ac_egemaps_mfcc1v_sma3nz_stddevnorm,6.249651068946835,0.013363912622253182,6.249651068946835
ac_f0_mean,5.923904804008657,0.015965681534915236,5.923904804008657
ac_egemaps_spectralfluxv_sma3nz_amean,5.1060577242886325,0.02510462256630889,5.1060577242886325
ac_egemaps_stddevunvoicedsegmentlength,4.586435047375288,0.03364171481939854,4.586435047375288
ac_egemaps_logrelf0_h1_h2_sma3nz_amean,4.493712714796232,0.03546264769308595,4.493712714796232
ac_egemaps_jitterlocal_sma3nz_stddevnorm,4.284415600663156,0.039966811625639906,4.284415600663156
ac_egemaps_loudness_sma3_percentile50_0,4.259617283575563,0.040539302647798,4.259617283575563
ac_mfcc_2_mean,4.182267610635034,0.04238152014145665,4.182267610635034
ac_egemaps_hammarbergindexuv_sma3nz_amean,4.061994600643108,0.045424685962144544,4.061994600643108
ac_egemaps_hnrdbacf_sma3nz_amean,4.014916091246677,0.04667838589363053,4.014916091246677
ac_egemaps_f1amplitudelogrelf0_sma3nz_stddevnorm,3.929803381216964,0.049039367717406905,3.929803381216964
ac_egemaps_alpharatiouv_sma3nz_amean,3.7765537035340424,0.05361748214567077,3.7765537035340424
ac_egemaps_f2amplitudelogrelf0_sma3nz_stddevnorm,3.7153381709261883,0.05557199838431615,3.7153381709261883
ac_egemaps_f0semitonefrom27_5hz_sma3nz_amean,3.5644559813330026,0.0607228143137615,3.5644559813330026
ac_egemaps_mfcc2_sma3_amean,3.339302013750443,0.06938646055448475,3.339302013750443
ac_egemaps_meanunvoicedsegmentlength,3.134470447846674,0.078435080310757,3.134470447846674
ac_egemaps_f3amplitudelogrelf0_sma3nz_stddevnorm,2.848466285520068,0.0932842227562929,2.848466285520068
ac_egemaps_spectralflux_sma3_stddevnorm,2.8278776324103996,0.09446609510993148,2.8278776324103996
ac_egemaps_mfcc2v_sma3nz_amean,2.6119821815770017,0.1079025271433604,2.6119821815770017
ac_zcr_mean,2.601760342010617,0.10858905260437397,2.601760342010617
ac_egemaps_mfcc2_sma3_stddevnorm,2.3538756556136673,0.12682006426009174,2.3538756556136673
ac_egemaps_slopev0_500_sma3nz_stddevnorm,2.246814138649952,0.13573365406016116,2.246814138649952
ac_egemaps_f0semitonefrom27_5hz_sma3nz_percentile50_0,2.079206230867441,0.1511467569363905,2.079206230867441
ac_egemaps_f1frequency_sma3nz_amean,2.0732533150155414,0.15172968430312608,2.0732533150155414
ac_egemaps_f3bandwidth_sma3nz_stddevnorm,2.0269650248124806,0.15635102306641915,2.0269650248124806
ac_egemaps_f3bandwidth_sma3nz_amean,1.8762596075688325,0.17255584809123534,1.8762596075688325
ac_egemaps_mfcc3_sma3_amean,1.6365032331306681,0.20253905540542833,1.6365032331306681
ac_mfcc_4_mean,1.4462646317129237,0.23079082042937843,1.4462646317129237
ac_mfcc_4_std,1.311066571075677,0.253801691033632,1.311066571075677
ac_mfcc_3_std,1.179187286495103,0.2790499412267845,1.179187286495103
ac_egemaps_mfcc1v_sma3nz_amean,1.1147992243624625,0.29253050245226875,1.1147992243624625
ac_egemaps_f3frequency_sma3nz_amean,1.1114669035656437,0.2932506297324063,1.1114669035656437
ac_egemaps_logrelf0_h1_a3_sma3nz_amean,0.9673774237754884,0.32672467404158034,0.9673774237754884
ac_egemaps_hammarbergindexv_sma3nz_stddevnorm,0.9542846981900663,0.3300110107594797,0.9542846981900663
ac_egemaps_loudnesspeakspersec,0.9520938886769043,0.33056522231208785,0.9520938886769043
ac_egemaps_mfcc3v_sma3nz_stddevnorm,0.7851933661619158,0.3768019531028002,0.7851933661619158
ac_egemaps_f1bandwidth_sma3nz_stddevnorm,0.7762403395127241,0.37953009834636997,0.7762403395127241
ac_egemaps_slopev500_1500_sma3nz_amean,0.7740750957239967,0.38019408899441176,0.7740750957239967
ac_egemaps_hammarbergindexv_sma3nz_amean,0.7356176229431185,0.3922688305636174,0.7356176229431185
ac_egemaps_shimmerlocaldb_sma3nz_amean,0.7291045725268119,0.3943681576417958,0.7291045725268119
ac_egemaps_mfcc4_sma3_amean,0.6892501756062378,0.4075771063551432,0.6892501756062378
ac_egemaps_f2bandwidth_sma3nz_amean,0.6830948835815515,0.4096747754277449,0.6830948835815515
