feature_set,language_code,language,seed,ranking_method,top_k,num_features,pool_features,usable_features,welch_bonferroni_significant_features,test_rows,test_groups,model_family,accuracy,best_params,cv_accuracy
task_specific_only,en,English,44,anova,20,20,92,43,8,446,381,RF,0.7959641255605381,{'clf__n_estimators': 50},0.7356981460429737
task_specific_only,en,English,44,anova,50,43,92,43,8,446,381,RF,0.7914798206278026,{'clf__n_estimators': 100},0.7383450521381556
task_specific_only,en,English,44,anova,100,43,92,43,8,446,381,RF,0.7914798206278026,{'clf__n_estimators': 100},0.7383450521381556
task_specific_only,en,English,44,anova,all,43,92,43,8,446,381,RF,0.7914798206278026,{'clf__n_estimators': 100},0.7383394383394384
task_specific_only,en,English,44,welch_bonferroni,5,5,92,43,8,446,381,DT,0.773542600896861,{'clf__max_depth': 10},0.7515627412179136
task_specific_only,en,English,44,welch_bonferroni,10,10,92,43,8,446,381,DT,0.7757847533632287,{'clf__max_depth': 10},0.7251063113132079
task_specific_only,en,English,44,welch_bonferroni,20,20,92,43,8,446,381,RF,0.7982062780269058,{'clf__n_estimators': 100},0.7436346539794816
task_specific_only,en,English,44,welch_bonferroni,50,35,92,43,8,446,381,RF,0.8071748878923767,{'clf__n_estimators': 200},0.7409905547836584
task_specific_only,en,English,44,welch_bonferroni,100,35,92,43,8,446,381,RF,0.8071748878923767,{'clf__n_estimators': 200},0.7409905547836584
task_specific_only,en,English,44,welch_bonferroni,all,43,92,43,8,446,381,RF,0.7914798206278026,{'clf__n_estimators': 100},0.7383394383394384
task_specific_only,es,Spanish,44,anova,5,5,92,16,8,67,25,RF,0.746268656716418,{'clf__n_estimators': 200},0.7155555555555556
task_specific_only,es,Spanish,44,anova,10,10,92,16,8,67,25,SVM,0.7313432835820896,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.7555555555555555
task_specific_only,es,Spanish,44,anova,20,16,92,16,8,67,25,SVM,0.7761194029850746,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.7555555555555555
task_specific_only,es,Spanish,44,anova,50,16,92,16,8,67,25,SVM,0.7761194029850746,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.7555555555555555
task_specific_only,es,Spanish,44,anova,100,16,92,16,8,67,25,SVM,0.7761194029850746,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.7555555555555555
task_specific_only,es,Spanish,44,anova,all,16,92,16,8,67,25,SVM,0.7761194029850746,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.7555555555555555
task_specific_only,es,Spanish,44,welch_bonferroni,5,5,92,16,8,67,25,RF,0.7611940298507462,{'clf__n_estimators': 200},0.7155555555555555
task_specific_only,es,Spanish,44,welch_bonferroni,10,9,92,16,8,67,25,SVM,0.7761194029850746,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.7555555555555555
task_specific_only,es,Spanish,44,welch_bonferroni,20,9,92,16,8,67,25,SVM,0.7761194029850746,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.7555555555555555
task_specific_only,es,Spanish,44,welch_bonferroni,50,9,92,16,8,67,25,SVM,0.7761194029850746,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.7555555555555555
task_specific_only,es,Spanish,44,welch_bonferroni,100,9,92,16,8,67,25,SVM,0.7761194029850746,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.7555555555555555
task_specific_only,es,Spanish,44,welch_bonferroni,all,16,92,16,8,67,25,SVM,0.7761194029850746,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.7555555555555555
