feature_set,language_code,language,seed,ranking_method,top_k,num_features,pool_features,usable_features,welch_bonferroni_significant_features,test_rows,test_groups,model_family,accuracy,best_params,cv_accuracy
full_feature_set,en,English,46,anova,5,5,474,250,50,463,381,RF,0.8099352051835853,{'clf__n_estimators': 50},0.7883921568627452
full_feature_set,en,English,46,anova,10,10,474,250,50,463,381,LR,0.838012958963283,{'clf__C': 0.1},0.7670317290552584
full_feature_set,en,English,46,anova,20,20,474,250,50,463,381,LR,0.8401727861771058,{'clf__C': 1},0.7680955436720144
full_feature_set,en,English,46,anova,50,50,474,250,50,463,381,RF,0.857451403887689,{'clf__n_estimators': 100},0.771268449197861
full_feature_set,en,English,46,anova,100,100,474,250,50,463,381,RF,0.8552915766738661,{'clf__n_estimators': 50},0.7462074866310161
full_feature_set,en,English,46,anova,all,250,474,250,50,463,381,LR,0.8531317494600432,{'clf__C': 0.1},0.716316577540107
full_feature_set,en,English,46,welch_bonferroni,5,5,474,250,50,463,381,LR,0.8315334773218143,{'clf__C': 0.1},0.7686317290552585
full_feature_set,en,English,46,welch_bonferroni,10,10,474,250,50,463,381,LR,0.8315334773218143,{'clf__C': 0.1},0.760630303030303
full_feature_set,en,English,46,welch_bonferroni,20,20,474,250,50,463,381,LR,0.8444924406047516,{'clf__C': 1},0.7670160427807488
full_feature_set,en,English,46,welch_bonferroni,50,50,474,250,50,463,381,RF,0.857451403887689,{'clf__n_estimators': 50},0.7835351158645276
full_feature_set,en,English,46,welch_bonferroni,100,100,474,250,50,463,381,RF,0.8596112311015118,{'clf__n_estimators': 100},0.757929411764706
full_feature_set,en,English,46,welch_bonferroni,all,250,474,250,50,463,381,LR,0.8531317494600432,{'clf__C': 0.1},0.716316577540107
full_feature_set,es,Spanish,46,anova,5,5,474,99,13,43,25,SVM,0.7906976744186046,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.7190204081632652
full_feature_set,es,Spanish,46,anova,10,10,474,99,13,43,25,LR,0.813953488372093,{'clf__C': 0.1},0.6581224489795918
full_feature_set,es,Spanish,46,anova,20,20,474,99,13,43,25,RF,0.813953488372093,{'clf__n_estimators': 100},0.6660408163265307
full_feature_set,es,Spanish,46,anova,50,50,474,99,13,43,25,SVM,0.813953488372093,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.714938775510204
full_feature_set,es,Spanish,46,anova,100,99,474,99,13,43,25,SVM,0.7674418604651163,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6787755102040816
full_feature_set,es,Spanish,46,anova,all,99,474,99,13,43,25,DT,0.7906976744186046,{'clf__max_depth': 10},0.6223673469387755
full_feature_set,es,Spanish,46,welch_bonferroni,5,5,474,99,13,43,25,SVM,0.7906976744186046,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.7190204081632652
full_feature_set,es,Spanish,46,welch_bonferroni,10,10,474,99,13,43,25,SVM,0.813953488372093,"{'clf__C': 10, 'clf__kernel': 'linear'}",0.7351020408163266
full_feature_set,es,Spanish,46,welch_bonferroni,20,20,474,99,13,43,25,SVM,0.7906976744186046,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.7026938775510205
full_feature_set,es,Spanish,46,welch_bonferroni,50,50,474,99,13,43,25,SVM,0.7906976744186046,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7108571428571429
full_feature_set,es,Spanish,46,welch_bonferroni,100,92,474,99,13,43,25,SVM,0.7674418604651163,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6867755102040815
full_feature_set,es,Spanish,46,welch_bonferroni,all,99,474,99,13,43,25,DT,0.7906976744186046,{'clf__max_depth': 10},0.6223673469387755
full_feature_set,zh,Chinese,46,anova,5,5,474,225,76,93,45,SVM,0.8172043010752689,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6527950310559006
full_feature_set,zh,Chinese,46,anova,10,10,474,225,76,93,45,RF,0.8064516129032258,{'clf__n_estimators': 200},0.6730434782608696
full_feature_set,zh,Chinese,46,anova,20,20,474,225,76,93,45,RF,0.8387096774193549,{'clf__n_estimators': 200},0.6874534161490684
full_feature_set,zh,Chinese,46,anova,50,50,474,225,76,93,45,RF,0.8279569892473119,{'clf__n_estimators': 100},0.7425672877846791
full_feature_set,zh,Chinese,46,anova,100,100,474,225,76,93,45,RF,0.8172043010752689,{'clf__n_estimators': 50},0.745383022774327
full_feature_set,zh,Chinese,46,anova,all,225,474,225,76,93,45,SVM,0.8494623655913979,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7280745341614907
full_feature_set,zh,Chinese,46,welch_bonferroni,5,5,474,225,76,93,45,RF,0.8064516129032258,{'clf__n_estimators': 50},0.6587577639751553
full_feature_set,zh,Chinese,46,welch_bonferroni,10,10,474,225,76,93,45,RF,0.7849462365591398,{'clf__n_estimators': 200},0.6498136645962733
full_feature_set,zh,Chinese,46,welch_bonferroni,20,20,474,225,76,93,45,RF,0.8387096774193549,{'clf__n_estimators': 200},0.7049689440993789
full_feature_set,zh,Chinese,46,welch_bonferroni,50,50,474,225,76,93,45,LR,0.8172043010752689,{'clf__C': 10},0.7744927536231885
full_feature_set,zh,Chinese,46,welch_bonferroni,100,100,474,225,76,93,45,RF,0.8494623655913979,{'clf__n_estimators': 100},0.739751552795031
full_feature_set,zh,Chinese,46,welch_bonferroni,all,225,474,225,76,93,45,SVM,0.8494623655913979,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7280745341614907
full_feature_set,el,Greek,46,anova,5,5,474,258,19,43,29,DT,0.6976744186046512,{'clf__max_depth': 10},0.6798319327731093
full_feature_set,el,Greek,46,anova,10,10,474,258,19,43,29,DT,0.7674418604651163,{'clf__max_depth': 10},0.6912605042016806
full_feature_set,el,Greek,46,anova,20,20,474,258,19,43,29,RF,0.6976744186046512,{'clf__n_estimators': 200},0.7381512605042017
full_feature_set,el,Greek,46,anova,50,50,474,258,19,43,29,SVM,0.7906976744186046,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.82
full_feature_set,el,Greek,46,anova,100,100,474,258,19,43,29,SVM,0.7441860465116279,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7732773109243698
full_feature_set,el,Greek,46,anova,all,258,474,258,19,43,29,RF,0.6976744186046512,{'clf__n_estimators': 50},0.7616806722689076
full_feature_set,el,Greek,46,welch_bonferroni,5,5,474,258,19,43,29,DT,0.6976744186046512,{'clf__max_depth': 10},0.6043697478991596
full_feature_set,el,Greek,46,welch_bonferroni,10,10,474,258,19,43,29,DT,0.7906976744186046,{'clf__max_depth': 10},0.7087394957983193
full_feature_set,el,Greek,46,welch_bonferroni,20,20,474,258,19,43,29,RF,0.6976744186046512,{'clf__n_estimators': 50},0.750252100840336
full_feature_set,el,Greek,46,welch_bonferroni,50,50,474,258,19,43,29,SVM,0.7674418604651163,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.813781512605042
full_feature_set,el,Greek,46,welch_bonferroni,100,100,474,258,19,43,29,DT,0.7674418604651163,{'clf__max_depth': 10},0.5573109243697478
full_feature_set,el,Greek,46,welch_bonferroni,all,258,474,258,19,43,29,RF,0.6976744186046512,{'clf__n_estimators': 50},0.7616806722689076
full_feature_set,en,English,47,anova,5,5,474,251,53,457,381,RF,0.8293216630196937,{'clf__n_estimators': 100},0.7980539007092198
full_feature_set,en,English,47,anova,10,10,474,251,53,457,381,LR,0.8402625820568927,{'clf__C': 0.1},0.7533801418439716
full_feature_set,en,English,47,anova,20,20,474,251,53,457,381,RF,0.8424507658643327,{'clf__n_estimators': 100},0.7847432624113474
full_feature_set,en,English,47,anova,50,50,474,251,53,457,381,RF,0.862144420131291,{'clf__n_estimators': 100},0.7714666666666667
full_feature_set,en,English,47,anova,100,100,474,251,53,457,381,RF,0.8533916849015317,{'clf__n_estimators': 100},0.7443347517730496
full_feature_set,en,English,47,anova,all,251,474,251,53,457,381,RF,0.8665207877461707,{'clf__n_estimators': 50},0.7374070921985816
full_feature_set,en,English,47,welch_bonferroni,5,5,474,251,53,457,381,LR,0.8402625820568927,{'clf__C': 0.1},0.7666808510638299
full_feature_set,en,English,47,welch_bonferroni,10,10,474,251,53,457,381,LR,0.8424507658643327,{'clf__C': 0.1},0.7581602836879433
full_feature_set,en,English,47,welch_bonferroni,20,20,474,251,53,457,381,RF,0.8424507658643327,{'clf__n_estimators': 50},0.7655843971631205
full_feature_set,en,English,47,welch_bonferroni,50,50,474,251,53,457,381,LR,0.8533916849015317,{'clf__C': 0.1},0.7464581560283687
full_feature_set,en,English,47,welch_bonferroni,100,100,474,251,53,457,381,RF,0.8665207877461707,{'clf__n_estimators': 100},0.7565617021276596
full_feature_set,en,English,47,welch_bonferroni,all,251,474,251,53,457,381,RF,0.8665207877461707,{'clf__n_estimators': 50},0.7374070921985816
full_feature_set,es,Spanish,47,anova,5,5,474,99,13,61,25,DT,0.7377049180327869,{'clf__max_depth': 10},0.6843663274745605
full_feature_set,es,Spanish,47,anova,10,10,474,99,13,61,25,RF,0.7377049180327869,{'clf__n_estimators': 50},0.7578168362627198
full_feature_set,es,Spanish,47,anova,20,20,474,99,13,61,25,LR,0.6721311475409836,{'clf__C': 0.1},0.7493987049028676
full_feature_set,es,Spanish,47,anova,50,50,474,99,13,61,25,LR,0.7049180327868853,{'clf__C': 0.1},0.7405180388529139
full_feature_set,es,Spanish,47,anova,100,99,474,99,13,61,25,LR,0.7213114754098361,{'clf__C': 0.1},0.7359851988899168
full_feature_set,es,Spanish,47,anova,all,99,474,99,13,61,25,LR,0.7213114754098361,{'clf__C': 0.1},0.7359851988899168
full_feature_set,es,Spanish,47,welch_bonferroni,5,5,474,99,13,61,25,DT,0.7704918032786885,{'clf__max_depth': 20},0.6801110083256244
full_feature_set,es,Spanish,47,welch_bonferroni,10,10,474,99,13,61,25,DT,0.7540983606557377,{'clf__max_depth': 10},0.6584643848288622
full_feature_set,es,Spanish,47,welch_bonferroni,20,20,474,99,13,61,25,SVM,0.7049180327868853,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7490286771507864
full_feature_set,es,Spanish,47,welch_bonferroni,50,50,474,99,13,61,25,LR,0.7049180327868853,{'clf__C': 0.1},0.7146160962072156
full_feature_set,es,Spanish,47,welch_bonferroni,100,92,474,99,13,61,25,LR,0.7213114754098361,{'clf__C': 0.1},0.7359851988899168
full_feature_set,es,Spanish,47,welch_bonferroni,all,99,474,99,13,61,25,LR,0.7213114754098361,{'clf__C': 0.1},0.7359851988899168
full_feature_set,zh,Chinese,47,anova,5,5,474,225,51,72,45,RF,0.7777777777777778,{'clf__n_estimators': 200},0.6446501295816364
full_feature_set,zh,Chinese,47,anova,10,10,474,225,51,72,45,RF,0.8055555555555556,{'clf__n_estimators': 200},0.6719363198815254
full_feature_set,zh,Chinese,47,anova,20,20,474,225,51,72,45,RF,0.8194444444444444,{'clf__n_estimators': 50},0.6746760459089225
full_feature_set,zh,Chinese,47,anova,50,50,474,225,51,72,45,DT,0.8333333333333334,{'clf__max_depth': 10},0.6505738615327656
full_feature_set,zh,Chinese,47,anova,100,100,474,225,51,72,45,SVM,0.8472222222222222,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6937060348019252
full_feature_set,zh,Chinese,47,anova,all,225,474,225,51,72,45,SVM,0.8472222222222222,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6663828211773417
full_feature_set,zh,Chinese,47,welch_bonferroni,5,5,474,225,51,72,45,RF,0.7777777777777778,{'clf__n_estimators': 50},0.6419474268789337
full_feature_set,zh,Chinese,47,welch_bonferroni,10,10,474,225,51,72,45,RF,0.7777777777777778,{'clf__n_estimators': 50},0.6690114772306553
full_feature_set,zh,Chinese,47,welch_bonferroni,20,20,474,225,51,72,45,DT,0.8333333333333334,{'clf__max_depth': 20},0.6612365790447983
full_feature_set,zh,Chinese,47,welch_bonferroni,50,50,474,225,51,72,45,RF,0.8611111111111112,{'clf__n_estimators': 100},0.67197334320622
full_feature_set,zh,Chinese,47,welch_bonferroni,100,100,474,225,51,72,45,SVM,0.8611111111111112,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6937430581266197
full_feature_set,zh,Chinese,47,welch_bonferroni,all,225,474,225,51,72,45,SVM,0.8472222222222222,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6663828211773417
full_feature_set,el,Greek,47,anova,5,5,474,258,12,37,29,LR,0.6486486486486487,{'clf__C': 0.1},0.7014285714285714
full_feature_set,el,Greek,47,anova,10,10,474,258,12,37,29,DT,0.6756756756756757,{'clf__max_depth': 10},0.634920634920635
full_feature_set,el,Greek,47,anova,20,20,474,258,12,37,29,DT,0.7567567567567568,{'clf__max_depth': 10},0.6225396825396825
full_feature_set,el,Greek,47,anova,50,50,474,258,12,37,29,SVM,0.6756756756756757,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7695238095238095
full_feature_set,el,Greek,47,anova,100,100,474,258,12,37,29,RF,0.7297297297297297,{'clf__n_estimators': 50},0.7633333333333334
full_feature_set,el,Greek,47,anova,all,258,474,258,12,37,29,SVM,0.8378378378378378,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7466666666666666
full_feature_set,el,Greek,47,welch_bonferroni,5,5,474,258,12,37,29,LR,0.6216216216216216,{'clf__C': 0.1},0.7012698412698413
full_feature_set,el,Greek,47,welch_bonferroni,10,10,474,258,12,37,29,SVM,0.6216216216216216,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7184126984126984
full_feature_set,el,Greek,47,welch_bonferroni,20,20,474,258,12,37,29,RF,0.7027027027027027,{'clf__n_estimators': 100},0.7628571428571428
full_feature_set,el,Greek,47,welch_bonferroni,50,50,474,258,12,37,29,RF,0.7567567567567568,{'clf__n_estimators': 50},0.7522222222222222
full_feature_set,el,Greek,47,welch_bonferroni,100,100,474,258,12,37,29,RF,0.7567567567567568,{'clf__n_estimators': 50},0.7744444444444445
full_feature_set,el,Greek,47,welch_bonferroni,all,258,474,258,12,37,29,SVM,0.8378378378378378,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7466666666666666
full_feature_set,en,English,48,anova,5,5,474,251,49,471,381,RF,0.8174097664543525,{'clf__n_estimators': 100},0.8051010406757184
full_feature_set,en,English,48,anova,10,10,474,251,49,471,381,LR,0.8301486199575372,{'clf__C': 0.1},0.7745423621320879
full_feature_set,en,English,48,anova,20,20,474,251,49,471,381,LR,0.8365180467091295,{'clf__C': 10},0.7659603909020151
full_feature_set,en,English,48,anova,50,50,474,251,49,471,381,LR,0.8726114649681529,{'clf__C': 0.1},0.745580731644037
full_feature_set,en,English,48,anova,100,100,474,251,49,471,381,LR,0.8683651804670913,{'clf__C': 0.1},0.7327077747989275
full_feature_set,en,English,48,anova,all,251,474,251,49,471,381,RF,0.861995753715499,{'clf__n_estimators': 50},0.745580731644037
full_feature_set,en,English,48,welch_bonferroni,5,5,474,251,49,471,381,DT,0.8365180467091295,{'clf__max_depth': 10},0.7568393438842284
full_feature_set,en,English,48,welch_bonferroni,10,10,474,251,49,471,381,DT,0.8301486199575372,{'clf__max_depth': 10},0.7573726541554959
full_feature_set,en,English,48,welch_bonferroni,20,20,474,251,49,471,381,LR,0.851380042462845,{'clf__C': 0.1},0.7670327769609963
full_feature_set,en,English,48,welch_bonferroni,50,50,474,251,49,471,381,RF,0.8598726114649682,{'clf__n_estimators': 200},0.7761494998414482
full_feature_set,en,English,48,welch_bonferroni,100,100,474,251,49,471,381,RF,0.8662420382165605,{'clf__n_estimators': 50},0.7654256392516359
full_feature_set,en,English,48,welch_bonferroni,all,251,474,251,49,471,381,RF,0.861995753715499,{'clf__n_estimators': 50},0.745580731644037
full_feature_set,es,Spanish,48,anova,5,5,474,99,15,59,25,LR,0.6779661016949152,{'clf__C': 10},0.7729879740980573
full_feature_set,es,Spanish,48,anova,10,10,474,99,15,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7643848288621646
full_feature_set,es,Spanish,48,anova,20,20,474,99,15,59,25,LR,0.6610169491525424,{'clf__C': 0.1},0.7729879740980573
full_feature_set,es,Spanish,48,anova,50,50,474,99,15,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7514338575393154
full_feature_set,es,Spanish,48,anova,100,99,474,99,15,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7339500462534689
full_feature_set,es,Spanish,48,anova,all,99,474,99,15,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7339500462534689
full_feature_set,es,Spanish,48,welch_bonferroni,5,5,474,99,15,59,25,LR,0.6779661016949152,{'clf__C': 1},0.7730804810360776
full_feature_set,es,Spanish,48,welch_bonferroni,10,10,474,99,15,59,25,LR,0.6610169491525424,{'clf__C': 0.1},0.7645698427382054
full_feature_set,es,Spanish,48,welch_bonferroni,20,20,474,99,15,59,25,LR,0.6440677966101694,{'clf__C': 1},0.7774283071230342
full_feature_set,es,Spanish,48,welch_bonferroni,50,50,474,99,15,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7514338575393154
full_feature_set,es,Spanish,48,welch_bonferroni,100,92,474,99,15,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7339500462534689
full_feature_set,es,Spanish,48,welch_bonferroni,all,99,474,99,15,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7339500462534689
full_feature_set,zh,Chinese,48,anova,5,5,474,225,59,86,45,RF,0.6627906976744186,{'clf__n_estimators': 100},0.6231790744466801
full_feature_set,zh,Chinese,48,anova,10,10,474,225,59,86,45,RF,0.6627906976744186,{'clf__n_estimators': 50},0.7056740442655937
full_feature_set,zh,Chinese,48,anova,20,20,474,225,59,86,45,SVM,0.686046511627907,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6429376257545272
full_feature_set,zh,Chinese,48,anova,50,50,474,225,59,86,45,DT,0.7674418604651163,{'clf__max_depth': 10},0.6119114688128773
full_feature_set,zh,Chinese,48,anova,100,100,474,225,59,86,45,LR,0.7906976744186046,{'clf__C': 1},0.6967404426559355
full_feature_set,zh,Chinese,48,anova,all,225,474,225,59,86,45,SVM,0.8488372093023255,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7053923541247484
full_feature_set,zh,Chinese,48,welch_bonferroni,5,5,474,225,59,86,45,RF,0.6744186046511628,{'clf__n_estimators': 100},0.6599999999999999
full_feature_set,zh,Chinese,48,welch_bonferroni,10,10,474,225,59,86,45,SVM,0.686046511627907,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.642897384305835
full_feature_set,zh,Chinese,48,welch_bonferroni,20,20,474,225,59,86,45,SVM,0.7558139534883721,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6343259557344064
full_feature_set,zh,Chinese,48,welch_bonferroni,50,50,474,225,59,86,45,LR,0.7441860465116279,{'clf__C': 1},0.6797183098591549
full_feature_set,zh,Chinese,48,welch_bonferroni,100,100,474,225,59,86,45,LR,0.7906976744186046,{'clf__C': 10},0.7164989939637826
full_feature_set,zh,Chinese,48,welch_bonferroni,all,225,474,225,59,86,45,SVM,0.8488372093023255,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7053923541247484
full_feature_set,el,Greek,48,anova,5,5,474,258,12,46,29,RF,0.8260869565217391,{'clf__n_estimators': 200},0.7500891265597148
full_feature_set,el,Greek,48,anova,10,10,474,258,12,46,29,RF,0.782608695652174,{'clf__n_estimators': 50},0.7270944741532976
full_feature_set,el,Greek,48,anova,20,20,474,258,12,46,29,RF,0.7608695652173914,{'clf__n_estimators': 100},0.7746880570409982
full_feature_set,el,Greek,48,anova,50,50,474,258,12,46,29,RF,0.782608695652174,{'clf__n_estimators': 200},0.7809269162210339
full_feature_set,el,Greek,48,anova,100,100,474,258,12,46,29,LR,0.8695652173913043,{'clf__C': 0.1},0.6868092691622104
full_feature_set,el,Greek,48,anova,all,258,474,258,12,46,29,RF,0.8260869565217391,{'clf__n_estimators': 200},0.7336898395721925
full_feature_set,el,Greek,48,welch_bonferroni,5,5,474,258,12,46,29,RF,0.8260869565217391,{'clf__n_estimators': 200},0.7500891265597148
full_feature_set,el,Greek,48,welch_bonferroni,10,10,474,258,12,46,29,RF,0.8043478260869565,{'clf__n_estimators': 100},0.7508021390374331
full_feature_set,el,Greek,48,welch_bonferroni,20,20,474,258,12,46,29,RF,0.782608695652174,{'clf__n_estimators': 200},0.7333333333333333
full_feature_set,el,Greek,48,welch_bonferroni,50,50,474,258,12,46,29,RF,0.8260869565217391,{'clf__n_estimators': 100},0.7871657754010696
full_feature_set,el,Greek,48,welch_bonferroni,100,100,474,258,12,46,29,RF,0.8260869565217391,{'clf__n_estimators': 200},0.7748663101604277
full_feature_set,el,Greek,48,welch_bonferroni,all,258,474,258,12,46,29,RF,0.8260869565217391,{'clf__n_estimators': 200},0.7336898395721925
full_feature_set,en,English,49,anova,5,5,474,251,47,463,381,RF,0.8336933045356372,{'clf__n_estimators': 50},0.7905226381461675
full_feature_set,en,English,49,anova,10,10,474,251,47,463,381,LR,0.8185745140388769,{'clf__C': 0.1},0.7563508021390375
full_feature_set,en,English,49,anova,20,20,474,251,47,463,381,DT,0.816414686825054,{'clf__max_depth': 10},0.7547037433155079
full_feature_set,en,English,49,anova,50,50,474,251,47,463,381,LR,0.8488120950323974,{'clf__C': 0.1},0.7531194295900178
full_feature_set,en,English,49,anova,100,100,474,251,47,463,381,LR,0.8531317494600432,{'clf__C': 0.1},0.7237732620320856
full_feature_set,en,English,49,anova,all,251,474,251,47,463,381,LR,0.8617710583153347,{'clf__C': 0.1},0.7173803921568627
full_feature_set,en,English,49,welch_bonferroni,5,5,474,251,47,463,381,LR,0.8272138228941684,{'clf__C': 0.1},0.7696898395721925
full_feature_set,en,English,49,welch_bonferroni,10,10,474,251,47,463,381,LR,0.816414686825054,{'clf__C': 0.1},0.7702160427807486
full_feature_set,en,English,49,welch_bonferroni,20,20,474,251,47,463,381,LR,0.8228941684665226,{'clf__C': 0.1},0.7622174688057042
full_feature_set,en,English,49,welch_bonferroni,50,50,474,251,47,463,381,LR,0.8423326133909287,{'clf__C': 0.1},0.7488513368983958
full_feature_set,en,English,49,welch_bonferroni,100,100,474,251,47,463,381,LR,0.8531317494600432,{'clf__C': 0.1},0.7216484848484849
full_feature_set,en,English,49,welch_bonferroni,all,251,474,251,47,463,381,LR,0.8617710583153347,{'clf__C': 0.1},0.7173803921568627
full_feature_set,es,Spanish,49,anova,5,5,474,99,4,67,25,LR,0.7761194029850746,{'clf__C': 1},0.7244444444444444
full_feature_set,es,Spanish,49,anova,10,10,474,99,4,67,25,LR,0.8208955223880597,{'clf__C': 0.1},0.7377777777777778
full_feature_set,es,Spanish,49,anova,20,20,474,99,4,67,25,RF,0.8059701492537313,{'clf__n_estimators': 100},0.7466666666666666
full_feature_set,es,Spanish,49,anova,50,50,474,99,4,67,25,RF,0.8059701492537313,{'clf__n_estimators': 200},0.7244444444444444
full_feature_set,es,Spanish,49,anova,100,99,474,99,4,67,25,RF,0.8208955223880597,{'clf__n_estimators': 50},0.7066666666666667
full_feature_set,es,Spanish,49,anova,all,99,474,99,4,67,25,RF,0.7611940298507462,{'clf__n_estimators': 200},0.7155555555555555
full_feature_set,es,Spanish,49,welch_bonferroni,5,5,474,99,4,67,25,LR,0.7761194029850746,{'clf__C': 1},0.7244444444444444
full_feature_set,es,Spanish,49,welch_bonferroni,10,10,474,99,4,67,25,SVM,0.8059701492537313,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.711111111111111
full_feature_set,es,Spanish,49,welch_bonferroni,20,20,474,99,4,67,25,LR,0.8208955223880597,{'clf__C': 0.1},0.72
full_feature_set,es,Spanish,49,welch_bonferroni,50,50,474,99,4,67,25,RF,0.8208955223880597,{'clf__n_estimators': 50},0.7422222222222221
full_feature_set,es,Spanish,49,welch_bonferroni,100,92,474,99,4,67,25,RF,0.8059701492537313,{'clf__n_estimators': 200},0.72
full_feature_set,es,Spanish,49,welch_bonferroni,all,99,474,99,4,67,25,RF,0.7611940298507462,{'clf__n_estimators': 200},0.7155555555555555
full_feature_set,zh,Chinese,49,anova,5,5,474,225,71,75,45,RF,0.68,{'clf__n_estimators': 100},0.6947869101978691
full_feature_set,zh,Chinese,49,anova,10,10,474,225,71,75,45,RF,0.7733333333333333,{'clf__n_estimators': 50},0.6921613394216133
full_feature_set,zh,Chinese,49,anova,20,20,474,225,71,75,45,DT,0.6933333333333334,{'clf__max_depth': 20},0.689117199391172
full_feature_set,zh,Chinese,49,anova,50,50,474,225,71,75,45,LR,0.7866666666666666,{'clf__C': 1},0.7303272450532724
full_feature_set,zh,Chinese,49,anova,100,100,474,225,71,75,45,RF,0.84,{'clf__n_estimators': 100},0.7171613394216133
full_feature_set,zh,Chinese,49,anova,all,225,474,225,71,75,45,DT,0.8933333333333333,{'clf__max_depth': 10},0.6538812785388127
full_feature_set,zh,Chinese,49,welch_bonferroni,5,5,474,225,71,75,45,LR,0.72,{'clf__C': 0.1},0.6452054794520548
full_feature_set,zh,Chinese,49,welch_bonferroni,10,10,474,225,71,75,45,RF,0.68,{'clf__n_estimators': 50},0.7059741248097412
full_feature_set,zh,Chinese,49,welch_bonferroni,20,20,474,225,71,75,45,DT,0.76,{'clf__max_depth': 10},0.7030821917808219
full_feature_set,zh,Chinese,49,welch_bonferroni,50,50,474,225,71,75,45,RF,0.8533333333333334,{'clf__n_estimators': 50},0.7059360730593607
full_feature_set,zh,Chinese,49,welch_bonferroni,100,100,474,225,71,75,45,RF,0.88,{'clf__n_estimators': 200},0.708904109589041
full_feature_set,zh,Chinese,49,welch_bonferroni,all,225,474,225,71,75,45,DT,0.8933333333333333,{'clf__max_depth': 10},0.6538812785388127
full_feature_set,el,Greek,49,anova,5,5,474,258,15,43,29,RF,0.6976744186046512,{'clf__n_estimators': 200},0.7084033613445379
full_feature_set,el,Greek,49,anova,10,10,474,258,15,43,29,RF,0.7906976744186046,{'clf__n_estimators': 200},0.7376470588235293
full_feature_set,el,Greek,49,anova,20,20,474,258,15,43,29,SVM,0.7906976744186046,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7489075630252101
full_feature_set,el,Greek,49,anova,50,50,474,258,15,43,29,SVM,0.8604651162790697,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7900840336134453
full_feature_set,el,Greek,49,anova,100,100,474,258,15,43,29,SVM,0.9069767441860463,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7258823529411764
full_feature_set,el,Greek,49,anova,all,258,474,258,15,43,29,SVM,0.8837209302325582,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7260504201680672
full_feature_set,el,Greek,49,welch_bonferroni,5,5,474,258,15,43,29,RF,0.7441860465116279,{'clf__n_estimators': 100},0.7670588235294117
full_feature_set,el,Greek,49,welch_bonferroni,10,10,474,258,15,43,29,RF,0.7906976744186046,{'clf__n_estimators': 100},0.7142857142857142
full_feature_set,el,Greek,49,welch_bonferroni,20,20,474,258,15,43,29,RF,0.7906976744186046,{'clf__n_estimators': 200},0.7084033613445377
full_feature_set,el,Greek,49,welch_bonferroni,50,50,474,258,15,43,29,SVM,0.8372093023255814,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7900840336134454
full_feature_set,el,Greek,49,welch_bonferroni,100,100,474,258,15,43,29,RF,0.8837209302325582,{'clf__n_estimators': 200},0.7611764705882352
full_feature_set,el,Greek,49,welch_bonferroni,all,258,474,258,15,43,29,SVM,0.8837209302325582,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7260504201680672
full_feature_set,en,English,50,anova,5,5,474,251,57,450,381,RF,0.8111111111111111,{'clf__n_estimators': 50},0.8009326147073763
full_feature_set,en,English,50,anova,10,10,474,251,57,450,381,LR,0.8222222222222222,{'clf__C': 0.1},0.7744102375980585
