language_code,language,feature_source,num_features,top_gap_group,top_gap_value,ad_mean_burden,hc_mean_burden,gap_ad_minus_hc,gap_abs,cohens_d,ad_std,hc_std
en,English,pooled_welch_fixed,16,syn,11.448636539742253,55.203299335718405,47.68666238017696,7.516636955541443,7.516636955541443,0.5238960172905611,13.922318881754512,14.76058281360443
en,English,local_welch,16,syn,15.09055419856724,47.54072510034095,33.5421585339461,13.99856656639485,13.99856656639485,0.8420181520174818,19.934535624842923,12.46582157021276
zh,Chinese,pooled_welch_fixed,16,lex,12.836687121237574,52.885821277576866,48.44996067938882,4.435860598188043,4.435860598188043,0.6065896468095916,6.484206712511112,8.056597108247319
zh,Chinese,local_welch,16,ac,5.426852657664,53.582544460179285,48.15569180251528,5.426852657664007,5.426852657664007,0.48098335803879677,11.497889153093245,11.063587809041756
el,Greek,pooled_welch_fixed,16,syn,6.339359813547425,54.352151285525096,54.41124914374905,-0.05909785822395719,0.05909785822395719,-0.008273053111385908,8.223694925695222,5.867505437143291
el,Greek,local_welch,9,ac,12.73452064685538,52.38598791070124,39.65146726384585,12.734520646855387,12.734520646855387,0.6425703793548806,20.909047620210774,18.663479976598538
es,Spanish,pooled_welch_fixed,16,graph,8.820402884538659,45.11677319197807,39.47706860372214,5.639704588255931,5.639704588255931,0.533855250143592,9.59926479513144,11.447920184701898
es,Spanish,local_welch,16,disc,17.357686543964725,45.33470677565015,32.76027467058357,12.574432105066577,12.574432105066577,0.6293244502227325,22.5283194175791,17.057047809582357
