run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc
pd_ctp_pooled_rich,all_universal,100,100,svm,linear_c1,0.7505314072531668,0.7516339869281046,0.6397058823529411,0.8613569321533924,0.6492537313432836,0.8127711261495748,0.7274706406220033
pd_ctp_pooled_rich,all_universal,all,193,svm,linear_c1,0.7461283185840708,0.7493734335839599,0.625,0.8672566371681416,0.6538461538461539,0.8118384521950373,0.656951944099176
pd_ctp_pooled_rich,text_only,50,50,svm,rbf_c1,0.7446750824223495,0.7511148272017837,0.6102941176470589,0.8790560471976401,0.6693548387096774,0.803704667707791,0.6880798929264061
pd_ctp_pooled_rich,text_plus_pause_plus_acoustic,100,100,svm,linear_c1,0.7379836890508416,0.732715420223383,0.6470588235294118,0.8289085545722714,0.6027397260273972,0.8159812597605414,0.7274441498169795
pd_ctp_pooled_rich,text_plus_pause_plus_acoustic,all,188,svm,linear_c1,0.7365521429810862,0.7381120045417574,0.6176470588235294,0.855457227138643,0.631578947368421,0.8138773208398402,0.6604720507231872
pd_ctp_pooled_rich,all_universal,all,193,lr,c1,0.7357387645323616,0.7241579558652729,0.6691176470588235,0.8023598820058997,0.5759493670886076,0.8175212562901266,0.6562016472237847
pd_ctp_pooled_rich,all_universal,50,50,svm,rbf_c1,0.7343722887385042,0.7405239687848384,0.5955882352941176,0.8731563421828908,0.6532258064516129,0.829884608710741,0.7370057315918183
pd_ctp_pooled_rich,text_plus_pause_plus_graph,50,50,svm,rbf_c1,0.7343722887385042,0.7405239687848384,0.5955882352941176,0.8731563421828908,0.6532258064516129,0.829884608710741,0.7370057315918183
pd_ctp_pooled_rich,all_universal,100,100,lr,c1,0.7335372201978136,0.7231127951034684,0.6617647058823529,0.8053097345132744,0.5769230769230769,0.8184756203366302,0.7476920616099791
pd_ctp_pooled_rich,text_plus_pause,100,83,svm,linear_c1,0.7321273642200243,0.7321273642200243,0.6176470588235294,0.8466076696165191,0.6176470588235294,0.797674822141246,0.719098841492987
pd_ctp_pooled_rich,text_plus_pause,all,83,svm,linear_c1,0.7321273642200243,0.7321273642200243,0.6176470588235294,0.8466076696165191,0.6176470588235294,0.797674822141246,0.719098841492987
pd_ctp_pooled_rich,all_universal,all,193,rf,n200,0.7308476487940309,0.7615830115830116,0.4852941176470588,0.976401179941003,0.8918918918918919,0.859751865347909,0.7887994103276537
pd_ctp_pooled_rich,text_plus_pause_plus_acoustic,all,188,lr,c1,0.7298390595176123,0.7164120723020546,0.6691176470588235,0.7905604719764012,0.5617283950617284,0.8186925212562902,0.6575496305498858
pd_ctp_pooled_rich,text_plus_pause_plus_acoustic,100,100,svm,rbf_c1,0.7292859621724797,0.7456290568413867,0.5441176470588235,0.9144542772861357,0.7184466019417476,0.8266744750997744,0.7468335752733113
pd_ctp_pooled_rich,text_plus_pause_plus_graph,100,88,svm,linear_c1,0.728472583723755,0.7324741584945667,0.5955882352941176,0.8613569321533924,0.6328125,0.7912545549193127,0.7206990577155692
pd_ctp_pooled_rich,text_plus_pause_plus_graph,all,88,svm,linear_c1,0.728472583723755,0.7324741584945667,0.5955882352941176,0.8613569321533924,0.6328125,0.7912545549193127,0.7206990577155692
pd_ctp_pooled_rich,text_plus_pause_plus_graph,100,88,svm,rbf_c1,0.7278327260107582,0.746948719330065,0.5294117647058824,0.9262536873156342,0.7422680412371134,0.8198637862224537,0.7219392530362776
pd_ctp_pooled_rich,text_plus_pause_plus_graph,all,88,svm,rbf_c1,0.7278327260107582,0.746948719330065,0.5294117647058824,0.9262536873156342,0.7422680412371134,0.8198637862224537,0.7219392530362776
pd_ctp_pooled_rich,text_plus_pause,50,50,svm,rbf_c1,0.7277893458268263,0.7401247401247402,0.5588235294117647,0.8967551622418879,0.6846846846846847,0.8276722193302101,0.7370083146140238
pd_ctp_pooled_rich,text_plus_pause_plus_acoustic,50,50,svm,rbf_c1,0.7277893458268263,0.7401247401247402,0.5588235294117647,0.8967551622418879,0.6846846846846847,0.8276722193302101,0.7370083146140238
pd_ctp_pooled_rich,text_plus_pause_plus_acoustic,all,188,svm,rbf_c1,0.7271061079298977,0.7475845410628019,0.5220588235294118,0.9321533923303835,0.7553191489361702,0.8294182717334722,0.7588229693867565
pd_ctp_pooled_rich,text_plus_pause_plus_acoustic,all,188,rf,n200,0.726444560124935,0.7582602568117758,0.47058823529411764,0.9823008849557522,0.9142857142857143,0.8560970848516397,0.7804057563998662
pd_ctp_pooled_rich,text_plus_pause_plus_acoustic,100,100,rf,n200,0.7256962519521083,0.7554697554697555,0.47794117647058826,0.9734513274336283,0.8783783783783784,0.8520735727919486,0.7736309720844236
pd_ctp_pooled_rich,all_universal,20,20,rf,n200,0.7256311816762103,0.7454677913648706,0.5220588235294118,0.9292035398230089,0.7473684210526316,0.7932283532882178,0.7256687034384539
pd_ctp_pooled_rich,text_only,20,20,rf,n200,0.7256311816762103,0.7454677913648706,0.5220588235294118,0.9292035398230089,0.7473684210526316,0.7932283532882178,0.7256687034384539
pd_ctp_pooled_rich,text_plus_pause,20,20,rf,n200,0.7256311816762103,0.7454677913648706,0.5220588235294118,0.9292035398230089,0.7473684210526316,0.7932283532882178,0.7256687034384539
pd_ctp_pooled_rich,text_plus_pause_plus_graph,20,20,rf,n200,0.7256311816762103,0.7454677913648706,0.5220588235294118,0.9292035398230089,0.7473684210526316,0.7932283532882178,0.7256687034384539
pd_ctp_pooled_rich,text_plus_pause_plus_acoustic,20,20,rf,n200,0.7256311816762103,0.7454677913648706,0.5220588235294118,0.9292035398230089,0.7473684210526316,0.7932283532882178,0.7256687034384539
pd_ctp_pooled_rich,text_only,100,62,svm,linear_c1,0.7240261148707271,0.7230380512244634,0.6102941176470589,0.8377581120943953,0.6014492753623188,0.7880661114003122,0.6754901830682416
pd_ctp_pooled_rich,text_only,all,62,svm,linear_c1,0.7240261148707271,0.7230380512244634,0.6102941176470589,0.8377581120943953,0.6014492753623188,0.7880661114003122,0.6754901830682416
pd_ctp_pooled_rich,all_universal,100,100,svm,rbf_c1,0.7233862571577303,0.7373414590136262,0.5441176470588235,0.9026548672566371,0.6915887850467289,0.8280626409855978,0.743723340224349
pd_ctp_pooled_rich,all_universal,100,100,rf,n200,0.7220197813638729,0.7515642252484358,0.47058823529411764,0.9734513274336283,0.8767123287671232,0.8509023078257851,0.774783815494933
pd_ctp_pooled_rich,text_only,100,62,svm,rbf_c1,0.721846260628145,0.7252444566864068,0.5882352941176471,0.855457227138643,0.6201550387596899,0.7953973624848168,0.6779771732040707
pd_ctp_pooled_rich,text_only,all,62,svm,rbf_c1,0.721846260628145,0.7252444566864068,0.5882352941176471,0.855457227138643,0.6201550387596899,0.7953973624848168,0.6779771732040707
pd_ctp_pooled_rich,text_plus_pause_plus_acoustic,100,100,lr,c1,0.7217378101683152,0.7076923076923076,0.6617647058823529,0.7817109144542773,0.5487804878048781,0.8154606975533577,0.7327620721824016
pd_ctp_pooled_rich,text_plus_pause,all,83,rf,n200,0.7212931632830124,0.7520618018582315,0.4632352941176471,0.9793510324483776,0.9,0.8477572444907167,0.7687109429421786
pd_ctp_pooled_rich,all_universal,all,193,svm,rbf_c1,0.7212280930071143,0.7424156567410629,0.5073529411764706,0.9351032448377581,0.7582417582417582,0.8327043206663196,0.7600187558175956
pd_ctp_pooled_rich,text_plus_pause,50,50,dt,depth20,0.7210111920874545,0.7085453823585524,0.6544117647058824,0.7876106194690266,0.5527950310559007,0.7250347041471455,0.49351141005150045
pd_ctp_pooled_rich,text_plus_pause_plus_acoustic,50,50,dt,depth20,0.7210111920874545,0.7085453823585524,0.6544117647058824,0.7876106194690266,0.5527950310559007,0.7250347041471455,0.49351141005150045
pd_ctp_pooled_rich,text_only,50,50,rf,n200,0.7205665452021517,0.7525405398276193,0.45588235294117646,0.9852507374631269,0.9253731343283582,0.8135519694603505,0.73519636769967
pd_ctp_pooled_rich,text_plus_pause,50,50,rf,n200,0.719818237029325,0.7498390777693253,0.4632352941176471,0.976401179941003,0.8873239436619719,0.8440807739024814,0.7616432855962452
pd_ctp_pooled_rich,text_plus_pause_plus_acoustic,50,50,rf,n200,0.719818237029325,0.7498390777693253,0.4632352941176471,0.976401179941003,0.8873239436619719,0.8440807739024814,0.7616432855962452
pd_ctp_pooled_rich,all_universal,all,193,dt,depth20,0.7188313378448725,0.7109978180597516,0.6323529411764706,0.8053097345132744,0.5657894736842105,0.7312706055873677,0.4973769633663724
pd_ctp_pooled_rich,text_only,100,62,lr,c1,0.7187879576609404,0.7038774425639769,0.6617647058823529,0.775811209439528,0.5421686746987951,0.7969156689224361,0.6833850243855752
pd_ctp_pooled_rich,text_only,all,62,lr,c1,0.7187879576609404,0.7038774425639769,0.6617647058823529,0.775811209439528,0.5421686746987951,0.7966553878188443,0.683314678968034
pd_ctp_pooled_rich,text_plus_pause_plus_graph,100,88,rf,n200,0.7183433107756376,0.7476285506945883,0.4632352941176471,0.9734513274336283,0.875,0.8497852680895367,0.7758324540743319
pd_ctp_pooled_rich,text_only,50,50,lr,c1,0.7180396494881138,0.7011123289895669,0.6691176470588235,0.7669616519174042,0.5352941176470588,0.8009283359361443,0.6701135711783555
pd_ctp_pooled_rich,text_plus_pause_plus_graph,all,88,lr,c1,0.7165864133263925,0.7028205128205128,0.6544117647058824,0.7787610619469026,0.5426829268292683,0.8002993232691307,0.7289214037302602
pd_ctp_pooled_rich,text_plus_pause_plus_graph,100,88,lr,c1,0.7165864133263925,0.7028205128205128,0.6544117647058824,0.7787610619469026,0.5426829268292683,0.8002559430851988,0.7288833760323028
pd_ctp_pooled_rich,all_universal,50,50,rf,n200,0.7161417664410897,0.7458633469046874,0.45588235294117646,0.976401179941003,0.8857142857142857,0.8335176991150441,0.7585684704291192
pd_ctp_pooled_rich,text_plus_pause_plus_graph,50,50,rf,n200,0.7161417664410897,0.7458633469046874,0.45588235294117646,0.976401179941003,0.8857142857142857,0.8335176991150441,0.7585684704291192
