run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc
language_es_all_rich,text_only,20,20,rf,n200,0.7984496124031008,0.8130745658835546,0.6666666666666666,0.9302325581395349,0.8,0.7835917312661499,0.7112232540956298
language_es_all_rich,text_plus_pause,20,20,rf,n200,0.7984496124031008,0.8130745658835546,0.6666666666666666,0.9302325581395349,0.8,0.7835917312661499,0.7112232540956298
language_es_all_rich,text_plus_pause_plus_acoustic,20,20,rf,n200,0.7984496124031008,0.8130745658835546,0.6666666666666666,0.9302325581395349,0.8,0.7835917312661499,0.7112232540956298
language_es_all_rich,all_universal,all,69,rf,n200,0.7822997416020672,0.80538816022687,0.6111111111111112,0.9534883720930233,0.8461538461538461,0.83656330749354,0.7872644280614639
language_es_all_rich,text_plus_pause_plus_graph,all,69,rf,n200,0.7822997416020672,0.80538816022687,0.6111111111111112,0.9534883720930233,0.8461538461538461,0.83656330749354,0.7872644280614639
language_es_all_rich,all_universal,10,10,rf,n200,0.7751937984496124,0.7796387520525452,0.6666666666666666,0.8837209302325582,0.7058823529411765,0.764857881136951,0.6677572116215909
language_es_all_rich,text_plus_pause_plus_graph,10,10,rf,n200,0.7751937984496124,0.7796387520525452,0.6666666666666666,0.8837209302325582,0.7058823529411765,0.764857881136951,0.6677572116215909
language_es_all_rich,text_only,50,50,svm,rbf_c1,0.7680878552971576,0.7550200803212852,0.7222222222222222,0.813953488372093,0.6190476190476191,0.8036175710594315,0.6413876182448288
language_es_all_rich,all_universal,10,10,svm,rbf_c1,0.7680878552971576,0.7550200803212852,0.7222222222222222,0.813953488372093,0.6190476190476191,0.7674418604651163,0.5363519806250073
language_es_all_rich,text_plus_pause_plus_graph,10,10,svm,rbf_c1,0.7680878552971576,0.7550200803212852,0.7222222222222222,0.813953488372093,0.6190476190476191,0.7674418604651163,0.5363519806250073
language_es_all_rich,text_only,100,62,svm,rbf_c1,0.7564599483204134,0.7396341463414634,0.7222222222222222,0.7906976744186046,0.5909090909090909,0.8126614987080103,0.6850410702683971
language_es_all_rich,text_only,all,62,svm,rbf_c1,0.7564599483204134,0.7396341463414634,0.7222222222222222,0.7906976744186046,0.5909090909090909,0.8126614987080103,0.6850410702683971
language_es_all_rich,all_universal,100,69,svm,rbf_c1,0.7564599483204134,0.7396341463414634,0.7222222222222222,0.7906976744186046,0.5909090909090909,0.8074935400516796,0.6938404880175223
