feature_name,permutation_importance_mean,permutation_importance_std,rank_metric,is_missingness_indicator
len_token_count,0.06360511018566724,0.013783803818349547,0.06360511018566724,False
lex_function_word_ratio,0.06331446295332296,0.013002528524053368,0.06331446295332296,False
syn_content_function_ratio,0.06254446468853034,0.020307594287573404,0.06254446468853034,False
len_tokens_per_utterance,0.0548856932153393,0.010340097550396485,0.0548856932153393,False
syn_open_closed_ratio,0.05242495228179772,0.016031718340707417,0.05242495228179772,False
syn_mean_dependency_length,0.051970544855110254,0.011594269658658717,0.051970544855110254,False
syn_aux_verb_ratio,0.04929398750650708,0.014375532918720027,0.04929398750650708,False
syn_noun_verb_ratio,0.043922436231129666,0.0150183189802038,0.043922436231129666,False
len_syllable_count,0.036429593961478435,0.0096462077659889,0.036429593961478435,False
graph_density,0.031218549366649362,0.009179097517519639,0.031218549366649362,False
pause_speaking_to_total_ratio,0.030445297588061825,0.007413875308362791,0.030445297588061825,False
len_syllables_per_second,0.0251529151483603,0.0066625753335482025,0.0251529151483603,False
graph_node_count,0.02508567586326572,0.008748440471320194,0.02508567586326572,False
len_type_count,0.02508567586326572,0.008748440471320194,0.02508567586326572,False
ac_egemaps_f3amplitudelogrelf0_sma3nz_amean,0.023946946035051243,0.006138831453217574,0.023946946035051243,False
ac_egemaps_f2amplitudelogrelf0_sma3nz_amean,0.02314766614610454,0.009070143451837251,0.02314766614610454,False
syn_pronoun_noun_ratio,0.018630704494187113,0.008311093683323502,0.018630704494187113,False
syn_determiner_noun_ratio,0.01855804268610105,0.007863319184563846,0.01855804268610105,False
syn_std_dependency_length,0.01848538087801501,0.012547032283629385,0.01848538087801501,False
len_speech_duration,0.016596173867777276,0.008170126817915962,0.016596173867777276,False
syn_max_dependency_length,0.015940048585806044,0.011763292782369482,0.015940048585806044,False
ac_egemaps_hammarbergindexuv_sma3nz_amean,0.015275247267048464,0.00933993625946581,0.015275247267048464,False
pause_speech_rate_words_per_second,0.014597431893111279,0.007438751356449855,0.014597431893111279,False
len_tokens_per_second,0.014597431893111279,0.007438751356449855,0.014597431893111279,False
syn_verb_ratio,0.013868644803054008,0.006680090212258335,0.013868644803054008,False
pause_articulation_rate_words_per_speaking_second,0.013188660419920228,0.006989649299629605,0.013188660419920228,False
