run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc,accuracy
language_el_pd_ctp_rich,acoustic_only,5,5,dt,depth20,0.6666666666666666,0.6447368421052632,1.0,0.3333333333333333,0.6521739130434783,0.6666666666666667,0.6521739130434783,0.7037037037037037
language_el_pd_ctp_rich,acoustic_only,50,50,dt,depth20,0.6666666666666666,0.6447368421052632,1.0,0.3333333333333333,0.6521739130434783,0.6666666666666667,0.6521739130434783,0.7037037037037037
language_el_pd_ctp_rich,text_plus_pause_plus_acoustic,5,5,dt,depth20,0.6666666666666666,0.6447368421052632,1.0,0.3333333333333333,0.6521739130434783,0.6666666666666667,0.6521739130434783,0.7037037037037037
language_el_pd_ctp_rich,text_plus_pause,all,82,rf,n200,0.6833333333333333,0.6823529411764706,0.8666666666666667,0.5,0.6842105263157895,0.6611111111111111,0.632726203964594,0.7037037037037037
language_el_pd_ctp_rich,text_plus_pause_plus_acoustic,50,50,svm,linear_c1,0.6916666666666667,0.6931818181818181,0.8,0.5833333333333334,0.7058823529411765,0.65,0.642005772005772,0.7037037037037037
language_el_pd_ctp_rich,pause_only,20,20,lr,c1,0.7083333333333333,0.7032967032967032,0.6666666666666666,0.75,0.7692307692307693,0.6222222222222222,0.6883339993339992,0.7037037037037037
language_el_pd_ctp_rich,text_plus_pause_plus_graph,50,50,rf,n200,0.6833333333333333,0.6823529411764706,0.8666666666666667,0.5,0.6842105263157895,0.6083333333333334,0.5971626934010835,0.7037037037037037
language_el_pd_ctp_rich,text_plus_pause_plus_graph,all,87,rf,n200,0.6833333333333333,0.6823529411764706,0.8666666666666667,0.5,0.6842105263157895,0.5638888888888889,0.5619804464541307,0.7037037037037037
language_el_pd_ctp_rich,all_universal,10,10,svm,rbf_c1,0.6416666666666667,0.6345864661654135,0.8666666666666667,0.4166666666666667,0.65,0.8777777777777778,0.9174683486448192,0.6666666666666666
language_el_pd_ctp_rich,text_plus_pause_plus_acoustic,10,10,svm,rbf_c1,0.6416666666666667,0.6345864661654135,0.8666666666666667,0.4166666666666667,0.65,0.8777777777777778,0.9174683486448192,0.6666666666666666
language_el_pd_ctp_rich,all_universal,all,192,svm,linear_c1,0.6583333333333333,0.6591865357643759,0.7333333333333333,0.5833333333333334,0.6875,0.7555555555555555,0.8121608946608946,0.6666666666666666
language_el_pd_ctp_rich,all_universal,all,192,lr,c1,0.65,0.6493506493506493,0.8,0.5,0.6666666666666666,0.7444444444444445,0.7621131639781525,0.6666666666666666
language_el_pd_ctp_rich,text_plus_pause,100,82,rf,n200,0.65,0.6493506493506493,0.8,0.5,0.6666666666666666,0.7055555555555555,0.6988354650738552,0.6666666666666666
language_el_pd_ctp_rich,text_plus_pause,20,20,rf,n200,0.6583333333333333,0.6591865357643759,0.7333333333333333,0.5833333333333334,0.6875,0.6722222222222223,0.6244049812703063,0.6666666666666666
language_el_pd_ctp_rich,text_only,50,50,rf,n200,0.6583333333333333,0.6591865357643759,0.7333333333333333,0.5833333333333334,0.6875,0.6666666666666667,0.683165299612668,0.6666666666666666
language_el_pd_ctp_rich,text_only,all,61,rf,n200,0.6583333333333333,0.6591865357643759,0.7333333333333333,0.5833333333333334,0.6875,0.6666666666666666,0.6537370721813447,0.6666666666666666
language_el_pd_ctp_rich,text_plus_pause_plus_graph,20,20,lr,c1,0.675,0.6666666666666666,0.6,0.75,0.75,0.6611111111111111,0.6474429073342117,0.6666666666666666
language_el_pd_ctp_rich,text_plus_pause_plus_acoustic,all,187,dt,depth20,0.6583333333333333,0.6591865357643759,0.7333333333333333,0.5833333333333334,0.6875,0.6583333333333333,0.6523148148148148,0.6666666666666666
language_el_pd_ctp_rich,text_plus_pause_plus_graph,100,87,svm,rbf_c1,0.65,0.6493506493506493,0.8,0.5,0.6666666666666666,0.6444444444444444,0.6294889581186526,0.6666666666666666
language_el_pd_ctp_rich,text_plus_pause_plus_graph,all,87,svm,rbf_c1,0.65,0.6493506493506493,0.8,0.5,0.6666666666666666,0.6444444444444444,0.6294889581186526,0.6666666666666666
language_el_pd_ctp_rich,text_only,100,61,rf,n200,0.6583333333333333,0.6591865357643759,0.7333333333333333,0.5833333333333334,0.6875,0.638888888888889,0.6349358539064421,0.6666666666666666
language_el_pd_ctp_rich,pause_only,50,21,lr,c1,0.675,0.6666666666666666,0.6,0.75,0.75,0.6166666666666667,0.6868981018981017,0.6666666666666666
