feature_name,native_importance,native_importance_abs,native_importance_type,is_missingness_indicator
pause_long_count,8.619061815023977e-06,8.619061815023977e-06,impurity_importance,False
ac_mfcc_5_std,8.60670404516367e-06,8.60670404516367e-06,impurity_importance,False
ac_egemaps_jitterlocal_sma3nz_amean,8.588296937087777e-06,8.588296937087777e-06,impurity_importance,False
ac_egemaps_stddevvoicedsegmentlengthsec,8.45728757721973e-06,8.45728757721973e-06,impurity_importance,False
ac_egemaps_f1amplitudelogrelf0_sma3nz_amean,8.379513241833103e-06,8.379513241833103e-06,impurity_importance,False
ac_egemaps_f3amplitudelogrelf0_sma3nz_stddevnorm,8.323836172676669e-06,8.323836172676669e-06,impurity_importance,False
ac_egemaps_f2frequency_sma3nz_amean,8.105120853891918e-06,8.105120853891918e-06,impurity_importance,False
ac_egemaps_logrelf0_h1_a3_sma3nz_stddevnorm,8.036152247062919e-06,8.036152247062919e-06,impurity_importance,False
ac_mfcc_2_mean,7.993530720625626e-06,7.993530720625626e-06,impurity_importance,False
ac_egemaps_voicedsegmentspersec,7.292442974172531e-06,7.292442974172531e-06,impurity_importance,False
ac_egemaps_logrelf0_h1_a3_sma3nz_amean,7.270353453010811e-06,7.270353453010811e-06,impurity_importance,False
ac_egemaps_mfcc4_sma3_stddevnorm,7.254261878853854e-06,7.254261878853854e-06,impurity_importance,False
pause_speech_rate_words_per_second,7.228327527688183e-06,7.228327527688183e-06,impurity_importance,False
ac_egemaps_loudness_sma3_amean,7.089452086003759e-06,7.089452086003759e-06,impurity_importance,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_pctlrange0_2,6.832857213083253e-06,6.832857213083253e-06,impurity_importance,False
ac_mfcc_1_std,6.779674375667543e-06,6.779674375667543e-06,impurity_importance,False
ac_egemaps_f2amplitudelogrelf0_sma3nz_stddevnorm,6.696567793017644e-06,6.696567793017644e-06,impurity_importance,False
ac_egemaps_loudness_sma3_stddevnorm,6.264440762989692e-06,6.264440762989692e-06,impurity_importance,False
pause_speaking_to_total_ratio,5.299868473480552e-06,5.299868473480552e-06,impurity_importance,False
ac_egemaps_logrelf0_h1_h2_sma3nz_amean,4.694696530684695e-06,4.694696530684695e-06,impurity_importance,False
