run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc,accuracy
language_zh_all_rich,text_plus_pause_plus_acoustic,20,20,lr,c1,0.6752136752136753,0.6865203761755485,0.4615384615384615,0.8888888888888888,0.6666666666666666,0.8297720797720798,0.7561215282766871,0.75
language_zh_all_rich,text_only,50,50,lr,c1,0.6951566951566952,0.7023809523809523,0.5384615384615384,0.8518518518518519,0.6363636363636364,0.7685185185185185,0.6283551798142955,0.75
language_zh_all_rich,all_universal,50,50,svm,rbf_c1,0.6951566951566952,0.7023809523809523,0.5384615384615384,0.8518518518518519,0.6363636363636364,0.7628205128205129,0.6596822568486356,0.75
language_zh_all_rich,text_plus_pause_plus_acoustic,50,50,svm,rbf_c1,0.6951566951566952,0.7023809523809523,0.5384615384615384,0.8518518518518519,0.6363636363636364,0.7628205128205129,0.6596822568486356,0.75
language_zh_all_rich,text_plus_pause_plus_graph,all,87,dt,depth20,0.7051282051282051,0.7090909090909091,0.5769230769230769,0.8333333333333334,0.625,0.7051282051282051,0.498076923076923,0.75
language_zh_all_rich,all_universal,all,192,svm,rbf_c1,0.6858974358974359,0.6911196911196911,0.5384615384615384,0.8333333333333334,0.6086956521739131,0.868945868945869,0.7444130447175654,0.7375
language_zh_all_rich,text_plus_pause_plus_acoustic,all,187,svm,rbf_c1,0.6858974358974359,0.6911196911196911,0.5384615384615384,0.8333333333333334,0.6086956521739131,0.8625356125356125,0.7379588092460876,0.7375
language_zh_all_rich,text_plus_pause_plus_graph,50,50,lr,c1,0.7257834757834758,0.7138477261113949,0.6923076923076923,0.7592592592592593,0.5806451612903226,0.8198005698005698,0.6738413923698341,0.7375
language_zh_all_rich,text_only,100,61,svm,rbf_c1,0.6759259259259259,0.6836753906985502,0.5,0.8518518518518519,0.6190476190476191,0.7884615384615385,0.6091728609686536,0.7375
language_zh_all_rich,text_only,all,61,svm,rbf_c1,0.6759259259259259,0.6836753906985502,0.5,0.8518518518518519,0.6190476190476191,0.7884615384615385,0.6091728609686536,0.7375
language_zh_all_rich,text_only,10,10,svm,linear_c1,0.7058404558404558,0.7037559513313348,0.6153846153846154,0.7962962962962963,0.5925925925925926,0.7777777777777778,0.5751431100010646,0.7375
language_zh_all_rich,acoustic_only,50,50,svm,rbf_c1,0.7257834757834758,0.7138477261113949,0.6923076923076923,0.7592592592592593,0.5806451612903226,0.7720797720797721,0.6034583157838285,0.7375
language_zh_all_rich,text_only,5,5,svm,rbf_c1,0.7158119658119658,0.7090909090909091,0.6538461538461539,0.7777777777777778,0.5862068965517241,0.7720797720797721,0.6181909543472133,0.7375
language_zh_all_rich,text_plus_pause,5,5,svm,rbf_c1,0.7158119658119658,0.7090909090909091,0.6538461538461539,0.7777777777777778,0.5862068965517241,0.7720797720797721,0.6181909543472133,0.7375
language_zh_all_rich,text_plus_pause_plus_graph,5,5,svm,rbf_c1,0.7158119658119658,0.7090909090909091,0.6538461538461539,0.7777777777777778,0.5862068965517241,0.7720797720797721,0.6181909543472133,0.7375
language_zh_all_rich,all_universal,100,100,dt,depth20,0.665954415954416,0.6753623188405797,0.4615384615384615,0.8703703703703703,0.631578947368421,0.665954415954416,0.466497975708502,0.7375
language_zh_all_rich,text_only,all,61,dt,depth20,0.665954415954416,0.6753623188405797,0.4615384615384615,0.8703703703703703,0.631578947368421,0.665954415954416,0.466497975708502,0.7375
language_zh_all_rich,text_plus_pause_plus_graph,50,50,svm,linear_c1,0.7364672364672364,0.7103357472021066,0.7692307692307693,0.7037037037037037,0.5555555555555556,0.8361823361823362,0.6610777124715878,0.725
language_zh_all_rich,pause_only,50,21,rf,n200,0.6566951566951567,0.6643783371472158,0.4615384615384615,0.8518518518518519,0.6,0.8326210826210827,0.6738598817953846,0.725
language_zh_all_rich,pause_only,100,21,rf,n200,0.6566951566951567,0.6643783371472158,0.4615384615384615,0.8518518518518519,0.6,0.8326210826210827,0.6738598817953846,0.725
language_zh_all_rich,pause_only,all,21,rf,n200,0.6566951566951567,0.6643783371472158,0.4615384615384615,0.8518518518518519,0.6,0.827991452991453,0.6711242258195167,0.725
