run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc,accuracy
language_el_all_rich,acoustic_only,all,105,dt,depth20,0.75,0.7254901960784313,0.7142857142857143,0.7857142857142857,0.8695652173913043,0.7500000000000001,0.8115942028985507,0.7380952380952381
language_el_all_rich,pause_only,all,21,rf,n200,0.6785714285714286,0.6867796610169492,0.8571428571428571,0.5,0.7741935483870968,0.7436224489795918,0.8113133061967251,0.7380952380952381
language_el_all_rich,text_plus_pause,50,50,lr,c1,0.7142857142857143,0.710344827586207,0.7857142857142857,0.6428571428571429,0.8148148148148148,0.6887755102040817,0.762433251662105,0.7380952380952381
language_el_all_rich,text_plus_pause_plus_acoustic,100,100,dt,depth20,0.6785714285714286,0.6867796610169492,0.8571428571428571,0.5,0.7741935483870968,0.6785714285714286,0.7588325652841781,0.7380952380952381
language_el_all_rich,text_plus_pause_plus_graph,100,87,rf,n200,0.6785714285714286,0.6867796610169492,0.8571428571428571,0.5,0.7741935483870968,0.677295918367347,0.7455064319742455,0.7380952380952381
language_el_all_rich,text_only,50,50,rf,n200,0.6785714285714286,0.6867796610169492,0.8571428571428571,0.5,0.7741935483870968,0.6071428571428572,0.7093618490624075,0.7380952380952381
language_el_all_rich,all_universal,all,192,svm,linear_c1,0.7321428571428572,0.703529411764706,0.6785714285714286,0.7857142857142857,0.8636363636363636,0.8596938775510204,0.9362879012630216,0.7142857142857143
language_el_all_rich,all_universal,all,192,svm,rbf_c1,0.7142857142857143,0.6971153846153846,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.8341836734693877,0.9187899655308528,0.7142857142857143
language_el_all_rich,all_universal,20,20,lr,c1,0.7142857142857143,0.6971153846153846,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.8290816326530612,0.894371887988517,0.7142857142857143
language_el_all_rich,text_plus_pause_plus_acoustic,20,20,lr,c1,0.7142857142857143,0.6971153846153846,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.8290816326530612,0.894371887988517,0.7142857142857143
language_el_all_rich,pause_only,50,21,svm,rbf_c1,0.7321428571428572,0.703529411764706,0.6785714285714286,0.7857142857142857,0.8636363636363636,0.8188775510204082,0.8947219075839372,0.7142857142857143
language_el_all_rich,pause_only,100,21,svm,rbf_c1,0.7321428571428572,0.703529411764706,0.6785714285714286,0.7857142857142857,0.8636363636363636,0.8188775510204082,0.8947219075839372,0.7142857142857143
language_el_all_rich,pause_only,all,21,svm,rbf_c1,0.7321428571428572,0.703529411764706,0.6785714285714286,0.7857142857142857,0.8636363636363636,0.8188775510204082,0.8947219075839372,0.7142857142857143
