run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc
language_es_reading_rich,text_only,10,10,svm,linear_c1,0.7403100775193798,0.7247170500182549,0.6666666666666666,0.813953488372093,0.5555555555555556,0.7519379844961241,0.5551438572794072
language_es_reading_rich,text_plus_pause,10,10,svm,linear_c1,0.7403100775193798,0.7247170500182549,0.6666666666666666,0.813953488372093,0.5555555555555556,0.7519379844961241,0.5551438572794072
language_es_reading_rich,text_plus_pause_plus_acoustic,10,10,svm,linear_c1,0.7403100775193798,0.7247170500182549,0.6666666666666666,0.813953488372093,0.5555555555555556,0.7519379844961241,0.5551438572794072
language_es_reading_rich,all_universal,10,10,svm,linear_c1,0.7069767441860465,0.6979166666666667,0.6,0.813953488372093,0.5294117647058824,0.7612403100775195,0.5828249010515654
language_es_reading_rich,text_plus_pause_plus_graph,10,10,svm,linear_c1,0.7069767441860465,0.6979166666666667,0.6,0.813953488372093,0.5294117647058824,0.7612403100775195,0.5828249010515654
language_es_reading_rich,text_only,10,10,lr,c1,0.7069767441860465,0.6979166666666667,0.6,0.813953488372093,0.5294117647058824,0.7348837209302326,0.5590155922508864
language_es_reading_rich,text_plus_pause,10,10,lr,c1,0.7069767441860465,0.6979166666666667,0.6,0.813953488372093,0.5294117647058824,0.7348837209302326,0.5590155922508864
language_es_reading_rich,text_plus_pause_plus_acoustic,10,10,lr,c1,0.7069767441860465,0.6979166666666667,0.6,0.813953488372093,0.5294117647058824,0.7348837209302326,0.5590155922508864
language_es_reading_rich,all_universal,10,10,lr,c1,0.7069767441860465,0.6979166666666667,0.6,0.813953488372093,0.5294117647058824,0.7302325581395349,0.5537612363590225
language_es_reading_rich,text_plus_pause_plus_graph,10,10,lr,c1,0.7069767441860465,0.6979166666666667,0.6,0.813953488372093,0.5294117647058824,0.7302325581395349,0.5537612363590225
language_es_reading_rich,speech_graph_only,5,5,lr,c1,0.6837209302325582,0.6671449067431852,0.6,0.7674418604651163,0.47368421052631576,0.6922480620155039,0.4577306426531691
language_es_reading_rich,speech_graph_only,10,5,lr,c1,0.6837209302325582,0.6671449067431852,0.6,0.7674418604651163,0.47368421052631576,0.6922480620155039,0.4577306426531691
language_es_reading_rich,speech_graph_only,20,5,lr,c1,0.6837209302325582,0.6671449067431852,0.6,0.7674418604651163,0.47368421052631576,0.6922480620155039,0.4577306426531691
language_es_reading_rich,speech_graph_only,50,5,lr,c1,0.6837209302325582,0.6671449067431852,0.6,0.7674418604651163,0.47368421052631576,0.6922480620155039,0.4577306426531691
language_es_reading_rich,speech_graph_only,100,5,lr,c1,0.6837209302325582,0.6671449067431852,0.6,0.7674418604651163,0.47368421052631576,0.6922480620155039,0.4577306426531691
language_es_reading_rich,speech_graph_only,all,5,lr,c1,0.6837209302325582,0.6671449067431852,0.6,0.7674418604651163,0.47368421052631576,0.6922480620155039,0.4577306426531691
language_es_reading_rich,text_only,20,20,svm,rbf_c1,0.6736434108527132,0.6698292220113852,0.5333333333333333,0.813953488372093,0.5,0.655813953488372,0.488036038036038
language_es_reading_rich,text_plus_pause,20,20,svm,rbf_c1,0.6736434108527132,0.6698292220113852,0.5333333333333333,0.813953488372093,0.5,0.655813953488372,0.488036038036038
language_es_reading_rich,text_plus_pause_plus_acoustic,20,20,svm,rbf_c1,0.6736434108527132,0.6698292220113852,0.5333333333333333,0.813953488372093,0.5,0.655813953488372,0.488036038036038
language_es_reading_rich,all_universal,20,20,lr,c1,0.6736434108527132,0.6698292220113852,0.5333333333333333,0.813953488372093,0.5,0.6465116279069767,0.5773572482268134
language_es_reading_rich,text_plus_pause_plus_graph,20,20,lr,c1,0.6736434108527132,0.6698292220113852,0.5333333333333333,0.813953488372093,0.5,0.6465116279069767,0.5773572482268134
language_es_reading_rich,all_universal,20,20,svm,linear_c1,0.6736434108527132,0.6698292220113852,0.5333333333333333,0.813953488372093,0.5,0.6201550387596899,0.554861237416679
language_es_reading_rich,text_plus_pause_plus_graph,20,20,svm,linear_c1,0.6736434108527132,0.6698292220113852,0.5333333333333333,0.813953488372093,0.5,0.6201550387596899,0.554861237416679
language_es_reading_rich,all_universal,5,5,lr,c1,0.662015503875969,0.6547619047619048,0.5333333333333333,0.7906976744186046,0.47058823529411764,0.6961240310077519,0.5175764231781256
language_es_reading_rich,text_only,5,5,lr,c1,0.662015503875969,0.6547619047619048,0.5333333333333333,0.7906976744186046,0.47058823529411764,0.6961240310077519,0.5175764231781256
language_es_reading_rich,text_plus_pause,5,5,lr,c1,0.662015503875969,0.6547619047619048,0.5333333333333333,0.7906976744186046,0.47058823529411764,0.6961240310077519,0.5175764231781256
language_es_reading_rich,text_plus_pause_plus_graph,5,5,lr,c1,0.662015503875969,0.6547619047619048,0.5333333333333333,0.7906976744186046,0.47058823529411764,0.6961240310077519,0.5175764231781256
language_es_reading_rich,text_plus_pause_plus_acoustic,5,5,lr,c1,0.662015503875969,0.6547619047619048,0.5333333333333333,0.7906976744186046,0.47058823529411764,0.6961240310077519,0.5175764231781256
language_es_reading_rich,text_only,10,10,svm,rbf_c1,0.662015503875969,0.6547619047619048,0.5333333333333333,0.7906976744186046,0.47058823529411764,0.6852713178294573,0.45317768876251474
