feature_name,f_score,p_value,rank_metric
pause_long_count,52.35134165652541,1.8574954526503824e-11,52.35134165652541
len_tokens_per_second,47.696420237765786,1.1285218015710497e-10,47.696420237765786
len_syllables_per_second,47.696420237765786,1.1285218015710497e-10,47.696420237765786
pause_speech_rate_words_per_second,47.696420237765786,1.1285218015710497e-10,47.696420237765786
pause_median_duration,40.20030441218118,2.2673396708576603e-09,40.20030441218118
pause_long_ratio,29.123112243314438,2.4261631683551903e-07,29.123112243314438
pause_articulation_rate_words_per_speaking_second,25.1885188524238,1.3792946531497546e-06,25.1885188524238
pause_pause_to_word_ratio,24.589973512918935,1.8038599026947032e-06,24.589973512918935
len_speech_duration,23.338580497671682,3.1726243148465173e-06,23.338580497671682
pause_silence_ratio,13.993643008024138,0.00025568948858596435,13.993643008024138
pause_iqr_duration,13.770980861361936,0.00028510630063525414,13.770980861361936
pause_speaking_to_total_ratio,13.528888601643567,0.00032102909383166495,13.528888601643567
pause_filled_count,9.562253144527055,0.002346307879581952,9.562253144527055
len_audio_duration,8.717828725881231,0.0036290285901648786,8.717828725881231
pause_medium_count,8.069271966528952,0.005091702600429411,8.069271966528952
pause_filled_per_100_words,6.286410787351521,0.013170786294951501,6.286410787351521
pause_total_duration,3.603773001340519,0.059460389451964885,3.603773001340519
pause_mean_duration,3.568966762059515,0.06068954153761472,3.568966762059515
pause_short_count,3.101132813079174,0.08016019052381324,3.101132813079174
pause_to_speech_ratio,1.5114831802589062,0.2207291141146501,1.5114831802589062
pause_std_duration,0.0014401187056767048,0.9697760324484348,0.0014401187056767048
